2023-03-27 07:55:47,258 Found cached dataset parquet (/home/dongwon/adapt-VL-models-to-vision-only-tasks/./cache/Maysee___parquet/Maysee--tiny-imagenet-35af7c46a941f08e/0.0.0/2a3b91fbd88a2c90d1dbbb32b460cf621d31bd5b05b934492fdef7d8d6f236ec)
2023-03-27 07:55:51,813 Train Epoch: 0
2023-03-27 08:02:52,358 Step 67 - loss: 13.109736442565918 , train acc: 0.1953125
2023-03-27 08:02:58,464 Step 68 - loss: 12.96535873413086 , train acc: 0.5859375
2023-03-27 08:03:04,632 Step 69 - loss: 12.768806457519531 , train acc: 0.78125
2023-03-27 08:03:11,085 Step 70 - loss: 12.599508285522461 , train acc: 0.390625
2023-03-27 08:03:17,427 Step 71 - loss: 12.41527271270752 , train acc: 0.390625
2023-03-27 08:03:23,614 Step 72 - loss: 12.254515647888184 , train acc: 0.78125
2023-03-27 08:03:29,838 Step 73 - loss: 12.116296768188477 , train acc: 0.5859375
2023-03-27 08:03:35,772 Step 74 - loss: 11.974443435668945 , train acc: 0.1953125
2023-03-27 08:03:41,819 Step 75 - loss: 11.82659912109375 , train acc: 0.390625
2023-03-27 08:03:47,613 Step 76 - loss: 11.668169021606445 , train acc: 0.390625
2023-03-27 08:03:54,276 Step 77 - loss: 11.540672302246094 , train acc: 0.78125
2023-03-27 08:04:00,543 Step 78 - loss: 11.396472930908203 , train acc: 0.78125
2023-03-27 08:04:06,672 Step 79 - loss: 11.280245780944824 , train acc: 0.5859375
2023-03-27 08:04:12,429 Step 80 - loss: 11.150477409362793 , train acc: 0.1953125
2023-03-27 08:04:18,468 Step 81 - loss: 11.06605052947998 , train acc: 0.78125
2023-03-27 08:04:24,294 Step 82 - loss: 10.948339462280273 , train acc: 0.78125
2023-03-27 08:04:30,249 Step 83 - loss: 10.814046859741211 , train acc: 0.78125
2023-03-27 08:04:35,936 Step 84 - loss: 10.717931747436523 , train acc: 0.78125
2023-03-27 08:04:42,279 Step 85 - loss: 10.640562057495117 , train acc: 0.390625
2023-03-27 08:04:48,877 Step 86 - loss: 10.509931564331055 , train acc: 0.390625
2023-03-27 08:04:55,085 Step 87 - loss: 10.433422088623047 , train acc: 0.5859375
2023-03-27 08:05:01,554 Step 88 - loss: 10.306928634643555 , train acc: 0.1953125
2023-03-27 08:05:08,032 Step 89 - loss: 10.243468284606934 , train acc: 0.5859375
2023-03-27 08:05:14,531 Step 90 - loss: 10.152519226074219 , train acc: 0.390625
2023-03-27 08:05:21,178 Step 91 - loss: 10.110519409179688 , train acc: 0.9765625
2023-03-27 08:05:27,461 Step 92 - loss: 9.970087051391602 , train acc: 0.78125
2023-03-27 08:05:33,754 Step 93 - loss: 9.919912338256836 , train acc: 0.5859375
2023-03-27 08:05:39,695 Step 94 - loss: 9.834222793579102 , train acc: 0.78125
2023-03-27 08:05:46,240 Step 95 - loss: 9.76270580291748 , train acc: 0.5859375
2023-03-27 08:05:52,437 Step 96 - loss: 9.64968490600586 , train acc: 0.5859375
2023-03-27 08:05:58,394 Step 97 - loss: 9.605793952941895 , train acc: 0.1953125
2023-03-27 08:06:04,633 Step 98 - loss: 9.539203643798828 , train acc: 0.5859375
2023-03-27 08:06:10,551 Step 99 - loss: 9.455242156982422 , train acc: 0.0
2023-03-27 08:06:17,069 Step 100 - loss: 9.36355209350586 , train acc: 0.78125
2023-03-27 08:06:23,548 Step 101 - loss: 9.324594497680664 , train acc: 1.171875
2023-03-27 08:06:29,357 Step 102 - loss: 9.224859237670898 , train acc: 0.1953125
2023-03-27 08:06:35,684 Step 103 - loss: 9.194629669189453 , train acc: 0.5859375
2023-03-27 08:06:41,981 Step 104 - loss: 9.140654563903809 , train acc: 0.5859375
2023-03-27 08:06:48,434 Step 105 - loss: 9.070709228515625 , train acc: 0.5859375
2023-03-27 08:06:54,358 Step 106 - loss: 9.013998031616211 , train acc: 0.390625
2023-03-27 08:07:00,407 Step 107 - loss: 8.962769508361816 , train acc: 0.1953125
2023-03-27 08:07:06,812 Step 108 - loss: 8.898481369018555 , train acc: 0.1953125
2023-03-27 08:07:12,754 Step 109 - loss: 8.877988815307617 , train acc: 0.78125
2023-03-27 08:07:19,210 Step 110 - loss: 8.800625801086426 , train acc: 0.1953125
2023-03-27 08:07:25,601 Step 111 - loss: 8.755744934082031 , train acc: 0.5859375
2023-03-27 08:07:31,874 Step 112 - loss: 8.715944290161133 , train acc: 0.1953125
2023-03-27 08:07:37,924 Step 113 - loss: 8.668913841247559 , train acc: 0.5859375
2023-03-27 08:07:44,152 Step 114 - loss: 8.612922668457031 , train acc: 0.5859375
2023-03-27 08:07:50,110 Step 115 - loss: 8.55569076538086 , train acc: 1.171875
2023-03-27 08:07:56,468 Step 116 - loss: 8.557147979736328 , train acc: 0.5859375
2023-03-27 08:08:02,618 Step 117 - loss: 8.499089241027832 , train acc: 0.1953125
2023-03-27 08:08:08,511 Step 118 - loss: 8.452387809753418 , train acc: 0.78125
2023-03-27 08:08:14,369 Step 119 - loss: 8.397866249084473 , train acc: 0.78125
2023-03-27 08:08:20,425 Step 120 - loss: 8.349549293518066 , train acc: 0.78125
2023-03-27 08:08:26,407 Step 121 - loss: 8.313560485839844 , train acc: 0.5859375
2023-03-27 08:08:32,567 Step 122 - loss: 8.264152526855469 , train acc: 0.5859375
2023-03-27 08:08:38,244 Step 123 - loss: 8.23223876953125 , train acc: 0.78125
2023-03-27 08:08:44,293 Step 124 - loss: 8.209328651428223 , train acc: 0.78125
2023-03-27 08:08:50,158 Step 125 - loss: 8.167329788208008 , train acc: 0.390625
2023-03-27 08:08:56,431 Step 126 - loss: 8.132406234741211 , train acc: 0.78125
2023-03-27 08:09:02,474 Step 127 - loss: 8.095703125 , train acc: 0.1953125
2023-03-27 08:09:08,303 Step 128 - loss: 8.070831298828125 , train acc: 0.5859375
2023-03-27 08:09:13,924 Step 129 - loss: 8.034862518310547 , train acc: 0.390625
2023-03-27 08:09:19,572 Step 130 - loss: 7.983492851257324 , train acc: 0.9765625
2023-03-27 08:09:25,770 Step 131 - loss: 7.946078300476074 , train acc: 0.9765625
2023-03-27 08:09:31,579 Step 132 - loss: 7.912283420562744 , train acc: 0.9765625
2023-03-27 08:09:37,673 Step 133 - loss: 7.9031877517700195 , train acc: 0.5859375
2023-03-27 08:09:43,347 Step 134 - loss: 7.880140781402588 , train acc: 0.5859375
2023-03-27 08:09:49,062 Step 135 - loss: 7.851840496063232 , train acc: 0.5859375
2023-03-27 08:09:54,870 Step 136 - loss: 7.8292012214660645 , train acc: 0.5859375
2023-03-27 08:10:00,930 Step 137 - loss: 7.782598495483398 , train acc: 0.9765625
2023-03-27 08:10:07,077 Step 138 - loss: 7.758877277374268 , train acc: 0.5859375
2023-03-27 08:10:13,045 Step 139 - loss: 7.725682258605957 , train acc: 0.5859375
2023-03-27 08:10:18,670 Step 140 - loss: 7.730738639831543 , train acc: 0.78125
2023-03-27 08:10:27,009 Step 141 - loss: 7.694663047790527 , train acc: 0.1953125
2023-03-27 08:10:33,295 Step 142 - loss: 7.675662040710449 , train acc: 0.5859375
2023-03-27 08:10:39,406 Step 143 - loss: 7.646690368652344 , train acc: 0.5859375
2023-03-27 08:10:45,834 Step 144 - loss: 7.609137058258057 , train acc: 0.5859375
2023-03-27 08:10:52,274 Step 145 - loss: 7.596220970153809 , train acc: 0.1953125
2023-03-27 08:10:58,540 Step 146 - loss: 7.568231105804443 , train acc: 1.171875
2023-03-27 08:11:04,948 Step 147 - loss: 7.567722320556641 , train acc: 0.5859375
2023-03-27 08:11:11,100 Step 148 - loss: 7.517865180969238 , train acc: 0.78125
2023-03-27 08:11:17,449 Step 149 - loss: 7.517585754394531 , train acc: 0.390625
2023-03-27 08:11:23,467 Step 150 - loss: 7.495634078979492 , train acc: 0.5859375
2023-03-27 08:11:29,400 Step 151 - loss: 7.468158721923828 , train acc: 0.5859375
2023-03-27 08:11:35,397 Step 152 - loss: 7.429892539978027 , train acc: 0.5859375
2023-03-27 08:11:41,465 Step 153 - loss: 7.411138534545898 , train acc: 0.390625
2023-03-27 08:11:47,486 Step 154 - loss: 7.414081573486328 , train acc: 0.1953125
2023-03-27 08:11:53,287 Step 155 - loss: 7.3804779052734375 , train acc: 0.5859375
2023-03-27 08:11:59,417 Step 156 - loss: 7.356691360473633 , train acc: 0.9765625
2023-03-27 08:12:05,187 Step 157 - loss: 7.346851348876953 , train acc: 0.78125
2023-03-27 08:12:11,237 Step 158 - loss: 7.318203926086426 , train acc: 0.5859375
2023-03-27 08:12:17,195 Step 159 - loss: 7.300442695617676 , train acc: 0.9765625
2023-03-27 08:12:22,902 Step 160 - loss: 7.303191661834717 , train acc: 0.390625
2023-03-27 08:12:28,842 Step 161 - loss: 7.264052391052246 , train acc: 0.9765625
2023-03-27 08:12:34,630 Step 162 - loss: 7.251408100128174 , train acc: 0.0
2023-03-27 08:12:40,921 Step 163 - loss: 7.239895343780518 , train acc: 1.5625
2023-03-27 08:12:47,194 Step 164 - loss: 7.215939521789551 , train acc: 0.5859375
2023-03-27 08:12:52,837 Step 165 - loss: 7.191215515136719 , train acc: 1.171875
2023-03-27 08:12:58,633 Step 166 - loss: 7.205367088317871 , train acc: 0.390625
2023-03-27 08:13:04,591 Step 167 - loss: 7.169768333435059 , train acc: 0.390625
2023-03-27 08:13:10,626 Step 168 - loss: 7.172003269195557 , train acc: 0.78125
2023-03-27 08:13:16,504 Step 169 - loss: 7.152432441711426 , train acc: 0.78125
2023-03-27 08:13:22,112 Step 170 - loss: 7.128923416137695 , train acc: 0.78125
2023-03-27 08:13:27,752 Step 171 - loss: 7.1359968185424805 , train acc: 0.5859375
2023-03-27 08:13:33,530 Step 172 - loss: 7.114911079406738 , train acc: 0.1953125
2023-03-27 08:13:39,345 Step 173 - loss: 7.104804992675781 , train acc: 0.9765625
2023-03-27 08:13:45,706 Step 174 - loss: 7.088447570800781 , train acc: 0.5859375
2023-03-27 08:13:51,348 Step 175 - loss: 7.052481174468994 , train acc: 1.3671875
2023-03-27 08:13:57,072 Step 176 - loss: 7.037337303161621 , train acc: 0.9765625
2023-03-27 08:14:03,281 Step 177 - loss: 7.039353370666504 , train acc: 0.78125
2023-03-27 08:14:08,869 Step 178 - loss: 7.022693634033203 , train acc: 0.390625
2023-03-27 08:14:15,554 Step 179 - loss: 7.031198024749756 , train acc: 0.390625
2023-03-27 08:14:21,635 Step 180 - loss: 7.012423992156982 , train acc: 1.171875
2023-03-27 08:14:28,284 Step 181 - loss: 6.987441539764404 , train acc: 0.1953125
2023-03-27 08:14:34,671 Step 182 - loss: 6.9886393547058105 , train acc: 0.5859375
2023-03-27 08:14:40,808 Step 183 - loss: 6.982974052429199 , train acc: 0.5859375
2023-03-27 08:14:47,045 Step 184 - loss: 6.956039905548096 , train acc: 0.1953125
2023-03-27 08:14:53,535 Step 185 - loss: 6.947772979736328 , train acc: 0.78125
2023-03-27 08:14:59,423 Step 186 - loss: 6.934469223022461 , train acc: 1.171875
2023-03-27 08:15:05,263 Step 187 - loss: 6.924766540527344 , train acc: 0.78125
2023-03-27 08:15:11,405 Step 188 - loss: 6.907474994659424 , train acc: 0.78125
2023-03-27 08:15:17,876 Step 189 - loss: 6.88861083984375 , train acc: 1.3671875
2023-03-27 08:15:23,804 Step 190 - loss: 6.888400554656982 , train acc: 1.5625
2023-03-27 08:15:29,933 Step 191 - loss: 6.870240688323975 , train acc: 0.390625
2023-03-27 08:15:36,262 Step 192 - loss: 6.883849143981934 , train acc: 0.5859375
2023-03-27 08:15:42,389 Step 193 - loss: 6.873465538024902 , train acc: 0.5859375
2023-03-27 08:15:47,945 Step 194 - loss: 6.874636650085449 , train acc: 0.390625
2023-03-27 08:15:49,458 Step 195 - loss: 6.865909099578857 , train acc: 0.625
2023-03-27 08:15:49,480 Evaluate Epoch: 0
2023-03-27 08:17:48,036 Correct: 63 / Total: 10000
2023-03-27 08:17:48,037 Average val loss: 6.839831829071045
2023-03-27 08:17:48,037 Average val acc: 0.63
2023-03-27 08:17:48,571 Best test acc: 0.63
2023-03-27 08:17:48,571 Best model saved at ./checkpoints/tiny_imagenet_best_model0.pt
2023-03-27 08:17:48,572 Train Epoch: 1
2023-03-27 08:17:55,892 Step 196 - loss: 6.840007781982422 , train acc: 0.390625
2023-03-27 08:18:02,273 Step 197 - loss: 6.835973262786865 , train acc: 0.5859375
2023-03-27 08:18:08,369 Step 198 - loss: 6.815110206604004 , train acc: 0.78125
2023-03-27 08:18:14,441 Step 199 - loss: 6.818760871887207 , train acc: 0.390625
2023-03-27 08:18:20,722 Step 200 - loss: 6.8001790046691895 , train acc: 0.390625
2023-03-27 08:18:27,256 Step 201 - loss: 6.827227592468262 , train acc: 0.78125
2023-03-27 08:18:34,034 Step 202 - loss: 6.785128116607666 , train acc: 0.78125
2023-03-27 08:18:40,191 Step 203 - loss: 6.770047664642334 , train acc: 0.78125
2023-03-27 08:18:46,770 Step 204 - loss: 6.765796184539795 , train acc: 0.78125
2023-03-27 08:18:53,017 Step 205 - loss: 6.753029823303223 , train acc: 0.5859375
2023-03-27 08:18:59,521 Step 206 - loss: 6.7651143074035645 , train acc: 1.171875
2023-03-27 08:19:05,824 Step 207 - loss: 6.750656604766846 , train acc: 0.390625
2023-03-27 08:19:12,173 Step 208 - loss: 6.747753143310547 , train acc: 0.1953125
2023-03-27 08:19:18,900 Step 209 - loss: 6.737791538238525 , train acc: 0.78125
2023-03-27 08:19:25,052 Step 210 - loss: 6.722650527954102 , train acc: 1.171875
2023-03-27 08:19:31,279 Step 211 - loss: 6.724948406219482 , train acc: 0.390625
2023-03-27 08:19:37,252 Step 212 - loss: 6.714416980743408 , train acc: 0.9765625
2023-03-27 08:19:43,580 Step 213 - loss: 6.695903778076172 , train acc: 0.1953125
2023-03-27 08:19:49,681 Step 214 - loss: 6.703953266143799 , train acc: 0.78125
2023-03-27 08:19:55,868 Step 215 - loss: 6.693078517913818 , train acc: 1.5625
2023-03-27 08:20:02,386 Step 216 - loss: 6.677648544311523 , train acc: 0.5859375
2023-03-27 08:20:08,744 Step 217 - loss: 6.6837005615234375 , train acc: 1.3671875
2023-03-27 08:20:15,021 Step 218 - loss: 6.660864353179932 , train acc: 1.171875
2023-03-27 08:20:21,791 Step 219 - loss: 6.666919708251953 , train acc: 0.9765625
2023-03-27 08:20:28,329 Step 220 - loss: 6.6849589347839355 , train acc: 0.5859375
2023-03-27 08:20:34,723 Step 221 - loss: 6.644658088684082 , train acc: 0.390625
2023-03-27 08:20:41,432 Step 222 - loss: 6.63886833190918 , train acc: 0.1953125
2023-03-27 08:20:47,939 Step 223 - loss: 6.643625259399414 , train acc: 0.5859375
2023-03-27 08:20:54,487 Step 224 - loss: 6.647562026977539 , train acc: 0.78125
2023-03-27 08:21:00,919 Step 225 - loss: 6.629579544067383 , train acc: 1.5625
2023-03-27 08:21:07,465 Step 226 - loss: 6.649303436279297 , train acc: 0.0
2023-03-27 08:21:13,833 Step 227 - loss: 6.6209516525268555 , train acc: 1.5625
2023-03-27 08:21:20,361 Step 228 - loss: 6.606769561767578 , train acc: 1.171875
2023-03-27 08:21:26,607 Step 229 - loss: 6.604222774505615 , train acc: 1.171875
2023-03-27 08:21:32,656 Step 230 - loss: 6.592144966125488 , train acc: 2.1484375
2023-03-27 08:21:39,156 Step 231 - loss: 6.585137367248535 , train acc: 1.171875
2023-03-27 08:21:45,393 Step 232 - loss: 6.599964141845703 , train acc: 0.5859375
2023-03-27 08:21:51,742 Step 233 - loss: 6.5887322425842285 , train acc: 1.3671875
2023-03-27 08:21:57,665 Step 234 - loss: 6.579151153564453 , train acc: 0.9765625
2023-03-27 08:22:04,088 Step 235 - loss: 6.571341514587402 , train acc: 0.78125
2023-03-27 08:22:10,393 Step 236 - loss: 6.58318567276001 , train acc: 0.9765625
2023-03-27 08:22:16,443 Step 237 - loss: 6.5757646560668945 , train acc: 0.1953125
2023-03-27 08:22:22,651 Step 238 - loss: 6.559260368347168 , train acc: 1.5625
2023-03-27 08:22:29,316 Step 239 - loss: 6.56367301940918 , train acc: 1.7578125
2023-03-27 08:22:35,730 Step 240 - loss: 6.56356143951416 , train acc: 1.3671875
2023-03-27 08:22:41,801 Step 241 - loss: 6.5543084144592285 , train acc: 0.9765625
2023-03-27 08:22:47,852 Step 242 - loss: 6.5439982414245605 , train acc: 0.390625
2023-03-27 08:22:53,619 Step 243 - loss: 6.531651496887207 , train acc: 0.78125
2023-03-27 08:23:00,009 Step 244 - loss: 6.5416364669799805 , train acc: 1.7578125
2023-03-27 08:23:05,728 Step 245 - loss: 6.5372161865234375 , train acc: 1.3671875
2023-03-27 08:23:11,525 Step 246 - loss: 6.537418842315674 , train acc: 1.171875
2023-03-27 08:23:17,664 Step 247 - loss: 6.5154008865356445 , train acc: 1.7578125
2023-03-27 08:23:24,214 Step 248 - loss: 6.528738021850586 , train acc: 0.78125
2023-03-27 08:23:29,950 Step 249 - loss: 6.52445125579834 , train acc: 1.953125
2023-03-27 08:23:35,858 Step 250 - loss: 6.510948181152344 , train acc: 0.390625
2023-03-27 08:23:41,665 Step 251 - loss: 6.506316184997559 , train acc: 0.78125
2023-03-27 08:23:47,492 Step 252 - loss: 6.5089545249938965 , train acc: 0.9765625
2023-03-27 08:23:53,293 Step 253 - loss: 6.495604515075684 , train acc: 2.5390625
2023-03-27 08:23:59,241 Step 254 - loss: 6.496237754821777 , train acc: 1.3671875
2023-03-27 08:24:05,139 Step 255 - loss: 6.491968631744385 , train acc: 1.953125
2023-03-27 08:24:13,540 Step 256 - loss: 6.490391731262207 , train acc: 0.9765625
2023-03-27 08:24:19,335 Step 257 - loss: 6.488894462585449 , train acc: 0.9765625
2023-03-27 08:24:24,912 Step 258 - loss: 6.488530158996582 , train acc: 0.9765625
2023-03-27 08:24:30,379 Step 259 - loss: 6.470983505249023 , train acc: 1.5625
2023-03-27 08:24:36,819 Step 260 - loss: 6.476240634918213 , train acc: 1.171875
2023-03-27 08:24:42,771 Step 261 - loss: 6.481638431549072 , train acc: 1.3671875
2023-03-27 08:24:49,629 Step 262 - loss: 6.471621036529541 , train acc: 1.5625
2023-03-27 08:24:55,463 Step 263 - loss: 6.457248210906982 , train acc: 1.5625
2023-03-27 08:25:00,999 Step 264 - loss: 6.460636138916016 , train acc: 1.171875
2023-03-27 08:25:06,580 Step 265 - loss: 6.460082530975342 , train acc: 1.7578125
2023-03-27 08:25:12,298 Step 266 - loss: 6.4536333084106445 , train acc: 1.7578125
2023-03-27 08:25:18,473 Step 267 - loss: 6.451423645019531 , train acc: 1.171875
2023-03-27 08:25:24,155 Step 268 - loss: 6.469978332519531 , train acc: 0.78125
2023-03-27 08:25:31,861 Step 269 - loss: 6.436826229095459 , train acc: 0.5859375
2023-03-27 08:25:37,490 Step 270 - loss: 6.444921970367432 , train acc: 1.3671875
2023-03-27 08:25:43,277 Step 271 - loss: 6.441249847412109 , train acc: 0.78125
2023-03-27 08:25:49,786 Step 272 - loss: 6.450283527374268 , train acc: 1.5625
2023-03-27 08:25:55,490 Step 273 - loss: 6.442127227783203 , train acc: 0.78125
2023-03-27 08:26:01,543 Step 274 - loss: 6.428804397583008 , train acc: 2.1484375
2023-03-27 08:26:07,446 Step 275 - loss: 6.4395270347595215 , train acc: 1.3671875
2023-03-27 08:26:13,860 Step 276 - loss: 6.421801567077637 , train acc: 0.5859375
2023-03-27 08:26:19,733 Step 277 - loss: 6.428095817565918 , train acc: 1.171875
2023-03-27 08:26:26,114 Step 278 - loss: 6.429453372955322 , train acc: 1.171875
2023-03-27 08:26:32,731 Step 279 - loss: 6.415886402130127 , train acc: 1.7578125
2023-03-27 08:26:39,266 Step 280 - loss: 6.414896011352539 , train acc: 1.3671875
2023-03-27 08:26:45,670 Step 281 - loss: 6.414399147033691 , train acc: 1.171875
2023-03-27 08:26:52,203 Step 282 - loss: 6.40867280960083 , train acc: 2.1484375
2023-03-27 08:26:58,414 Step 283 - loss: 6.4190754890441895 , train acc: 0.390625
2023-03-27 08:27:04,900 Step 284 - loss: 6.396568775177002 , train acc: 1.5625
2023-03-27 08:27:10,998 Step 285 - loss: 6.404899597167969 , train acc: 1.7578125
2023-03-27 08:27:17,706 Step 286 - loss: 6.416866779327393 , train acc: 2.1484375
2023-03-27 08:27:24,672 Step 287 - loss: 6.402834415435791 , train acc: 0.9765625
2023-03-27 08:27:30,724 Step 288 - loss: 6.40231990814209 , train acc: 1.3671875
2023-03-27 08:27:37,541 Step 289 - loss: 6.391119003295898 , train acc: 0.9765625
2023-03-27 08:27:44,330 Step 290 - loss: 6.413919448852539 , train acc: 0.5859375
2023-03-27 08:27:50,508 Step 291 - loss: 6.39504337310791 , train acc: 0.78125
2023-03-27 08:27:56,936 Step 292 - loss: 6.3832573890686035 , train acc: 1.171875
2023-03-27 08:28:03,838 Step 293 - loss: 6.391546726226807 , train acc: 0.9765625
2023-03-27 08:28:10,041 Step 294 - loss: 6.393922805786133 , train acc: 0.9765625
2023-03-27 08:28:16,852 Step 295 - loss: 6.389734745025635 , train acc: 1.7578125
2023-03-27 08:28:23,210 Step 296 - loss: 6.376891613006592 , train acc: 1.5625
2023-03-27 08:28:29,346 Step 297 - loss: 6.377719879150391 , train acc: 1.5625
2023-03-27 08:28:35,344 Step 298 - loss: 6.365642547607422 , train acc: 1.953125
2023-03-27 08:28:41,490 Step 299 - loss: 6.369082450866699 , train acc: 1.953125
2023-03-27 08:28:47,908 Step 300 - loss: 6.37277364730835 , train acc: 1.7578125
