2023-03-28 05:53:43,296 train_batch_size: 512
2023-03-28 05:53:43,296 test_batch_size: 512
2023-03-28 05:53:43,296 lr: 5e-05
2023-03-28 05:53:43,296 num_epochs: 50
2023-03-28 05:53:43,296 max_patience: 1
2023-03-28 05:53:44,782 Found cached dataset cifar100 (/home/dongwon/adapt-VL-models-to-vision-only-tasks/./cache/cifar100/cifar100/1.0.0/f365c8b725c23e8f0f8d725c3641234d9331cd2f62919d1381d1baa5b3ba3142)
2023-03-28 05:53:49,148 Train Epoch: 0
2023-03-28 06:01:22,612 Step 86 - loss: 6.512978553771973 , train acc: 0.9765625
2023-03-28 06:01:27,806 Step 87 - loss: 6.4042158126831055 , train acc: 2.1484375
2023-03-28 06:01:32,910 Step 88 - loss: 6.378450870513916 , train acc: 0.9765625
2023-03-28 06:01:38,002 Step 89 - loss: 6.3577985763549805 , train acc: 1.7578125
2023-03-28 06:01:43,241 Step 90 - loss: 6.36080265045166 , train acc: 0.5859375
2023-03-28 06:01:48,338 Step 91 - loss: 6.312510967254639 , train acc: 0.9765625
2023-03-28 06:01:53,582 Step 92 - loss: 6.283361434936523 , train acc: 1.3671875
2023-03-28 06:01:58,911 Step 93 - loss: 6.284337997436523 , train acc: 0.5859375
2023-03-28 06:02:03,988 Step 94 - loss: 6.253438472747803 , train acc: 1.7578125
2023-03-28 06:02:09,062 Step 95 - loss: 6.223921298980713 , train acc: 1.5625
2023-03-28 06:02:14,161 Step 96 - loss: 6.202097415924072 , train acc: 1.3671875
2023-03-28 06:02:17,450 Step 97 - loss: 6.189467906951904 , train acc: 0.8928571428571429
2023-03-28 06:02:17,483 Evaluate Epoch: 0
2023-03-28 06:03:59,480 Correct: 140 / Total: 10000
2023-03-28 06:03:59,480 Average val loss: 6.18457555770874
2023-03-28 06:03:59,480 Average val acc: 1.4
2023-03-28 06:03:59,843 Best test acc: 1.4
2023-03-28 06:03:59,843 Best model saved at ./checkpoints/cifar100_best_model0.pt
2023-03-28 06:03:59,844 Train Epoch: 1
2023-03-28 06:04:04,912 Step 98 - loss: 6.161035060882568 , train acc: 0.78125
2023-03-28 06:04:10,078 Step 99 - loss: 6.149442672729492 , train acc: 1.3671875
2023-03-28 06:04:15,411 Step 100 - loss: 6.144260406494141 , train acc: 1.171875
2023-03-28 06:04:20,679 Step 101 - loss: 6.128253936767578 , train acc: 0.9765625
2023-03-28 06:04:25,921 Step 102 - loss: 6.099634647369385 , train acc: 1.7578125
2023-03-28 06:04:31,201 Step 103 - loss: 6.091416835784912 , train acc: 1.171875
2023-03-28 06:04:36,460 Step 104 - loss: 6.088422775268555 , train acc: 0.9765625
2023-03-28 06:04:41,699 Step 105 - loss: 6.082241058349609 , train acc: 1.3671875
2023-03-28 06:04:46,938 Step 106 - loss: 6.070211887359619 , train acc: 1.953125
2023-03-28 06:04:52,140 Step 107 - loss: 6.0361647605896 , train acc: 1.171875
2023-03-28 06:04:57,414 Step 108 - loss: 6.01560115814209 , train acc: 1.7578125
2023-03-28 06:05:03,487 Step 109 - loss: 5.997053146362305 , train acc: 1.953125
2023-03-28 06:05:09,051 Step 110 - loss: 5.994858741760254 , train acc: 2.9296875
2023-03-28 06:05:14,272 Step 111 - loss: 5.985249042510986 , train acc: 1.5625
2023-03-28 06:05:19,474 Step 112 - loss: 5.980802536010742 , train acc: 1.171875
2023-03-28 06:05:24,733 Step 113 - loss: 5.977703094482422 , train acc: 2.1484375
2023-03-28 06:05:30,039 Step 114 - loss: 5.965350151062012 , train acc: 0.78125
2023-03-28 06:05:35,314 Step 115 - loss: 6.010968208312988 , train acc: 1.3671875
2023-03-28 06:05:40,601 Step 116 - loss: 5.927878379821777 , train acc: 1.171875
2023-03-28 06:05:45,989 Step 117 - loss: 5.927706718444824 , train acc: 1.3671875
2023-03-28 06:05:51,526 Step 118 - loss: 5.9625091552734375 , train acc: 1.3671875
2023-03-28 06:05:56,983 Step 119 - loss: 5.8949360847473145 , train acc: 1.7578125
2023-03-28 06:06:02,212 Step 120 - loss: 5.903811454772949 , train acc: 1.7578125
2023-03-28 06:06:07,458 Step 121 - loss: 5.880864143371582 , train acc: 1.171875
2023-03-28 06:06:12,730 Step 122 - loss: 5.8803863525390625 , train acc: 1.7578125
2023-03-28 06:06:17,990 Step 123 - loss: 5.869503498077393 , train acc: 0.78125
2023-03-28 06:06:23,246 Step 124 - loss: 5.860407829284668 , train acc: 0.9765625
2023-03-28 06:06:28,594 Step 125 - loss: 5.851380348205566 , train acc: 1.7578125
2023-03-28 06:06:33,829 Step 126 - loss: 5.854228496551514 , train acc: 1.7578125
2023-03-28 06:06:39,204 Step 127 - loss: 5.838413715362549 , train acc: 1.5625
2023-03-28 06:06:44,428 Step 128 - loss: 5.830822944641113 , train acc: 1.953125
2023-03-28 06:06:49,891 Step 129 - loss: 5.938094615936279 , train acc: 1.953125
2023-03-28 06:06:55,138 Step 130 - loss: 5.822790145874023 , train acc: 1.171875
2023-03-28 06:07:00,361 Step 131 - loss: 5.809830665588379 , train acc: 1.171875
2023-03-28 06:07:05,739 Step 132 - loss: 5.843074798583984 , train acc: 1.7578125
2023-03-28 06:07:11,028 Step 133 - loss: 5.789959907531738 , train acc: 1.953125
2023-03-28 06:07:16,332 Step 134 - loss: 5.797616481781006 , train acc: 3.125
2023-03-28 06:07:21,569 Step 135 - loss: 5.783209800720215 , train acc: 3.125
2023-03-28 06:07:26,897 Step 136 - loss: 5.774602890014648 , train acc: 2.34375
2023-03-28 06:07:32,239 Step 137 - loss: 5.779365539550781 , train acc: 3.3203125
2023-03-28 06:07:37,505 Step 138 - loss: 5.775070667266846 , train acc: 1.3671875
2023-03-28 06:07:42,805 Step 139 - loss: 5.765629768371582 , train acc: 2.734375
2023-03-28 06:07:48,280 Step 140 - loss: 5.750847339630127 , train acc: 2.734375
2023-03-28 06:07:53,647 Step 141 - loss: 5.754531383514404 , train acc: 1.5625
2023-03-28 06:07:59,121 Step 142 - loss: 5.756399631500244 , train acc: 3.125
2023-03-28 06:08:04,429 Step 143 - loss: 5.759040832519531 , train acc: 2.5390625
2023-03-28 06:08:09,706 Step 144 - loss: 5.747885704040527 , train acc: 2.734375
2023-03-28 06:08:14,991 Step 145 - loss: 5.735408306121826 , train acc: 4.1015625
2023-03-28 06:08:20,256 Step 146 - loss: 5.747467041015625 , train acc: 2.734375
2023-03-28 06:08:25,625 Step 147 - loss: 5.725455284118652 , train acc: 3.3203125
2023-03-28 06:08:30,977 Step 148 - loss: 5.736204624176025 , train acc: 2.5390625
2023-03-28 06:08:36,563 Step 149 - loss: 5.724665641784668 , train acc: 2.734375
2023-03-28 06:08:41,806 Step 150 - loss: 5.715068817138672 , train acc: 2.734375
2023-03-28 06:08:47,100 Step 151 - loss: 5.719923973083496 , train acc: 1.953125
2023-03-28 06:08:52,402 Step 152 - loss: 5.710467338562012 , train acc: 1.953125
2023-03-28 06:08:57,634 Step 153 - loss: 5.706435203552246 , train acc: 2.34375
2023-03-28 06:09:02,953 Step 154 - loss: 5.738387107849121 , train acc: 2.9296875
2023-03-28 06:09:08,226 Step 155 - loss: 5.696839332580566 , train acc: 2.5390625
2023-03-28 06:09:13,503 Step 156 - loss: 5.714468479156494 , train acc: 2.34375
2023-03-28 06:09:18,769 Step 157 - loss: 5.679203033447266 , train acc: 2.734375
2023-03-28 06:09:24,159 Step 158 - loss: 5.689662456512451 , train acc: 1.5625
2023-03-28 06:09:29,425 Step 159 - loss: 5.786613464355469 , train acc: 1.3671875
2023-03-28 06:09:34,808 Step 160 - loss: 5.688961982727051 , train acc: 2.9296875
2023-03-28 06:09:40,092 Step 161 - loss: 5.680660724639893 , train acc: 1.7578125
2023-03-28 06:09:45,448 Step 162 - loss: 5.683450222015381 , train acc: 2.5390625
2023-03-28 06:09:50,843 Step 163 - loss: 5.672763824462891 , train acc: 2.734375
2023-03-28 06:09:56,103 Step 164 - loss: 5.671116828918457 , train acc: 1.953125
2023-03-28 06:10:01,451 Step 165 - loss: 5.676579475402832 , train acc: 2.5390625
2023-03-28 06:10:06,696 Step 166 - loss: 5.661745548248291 , train acc: 2.34375
2023-03-28 06:10:11,956 Step 167 - loss: 5.661011695861816 , train acc: 1.953125
2023-03-28 06:10:17,167 Step 168 - loss: 5.680604457855225 , train acc: 1.5625
2023-03-28 06:10:22,461 Step 169 - loss: 5.654446601867676 , train acc: 2.34375
2023-03-28 06:10:27,879 Step 170 - loss: 5.661413192749023 , train acc: 1.7578125
2023-03-28 06:10:33,302 Step 171 - loss: 5.659662246704102 , train acc: 1.953125
2023-03-28 06:10:38,722 Step 172 - loss: 5.646505355834961 , train acc: 3.125
2023-03-28 06:10:44,145 Step 173 - loss: 5.648937225341797 , train acc: 2.5390625
2023-03-28 06:10:49,422 Step 174 - loss: 5.651501655578613 , train acc: 2.1484375
2023-03-28 06:10:54,679 Step 175 - loss: 5.648969650268555 , train acc: 1.5625
2023-03-28 06:11:00,091 Step 176 - loss: 5.643768787384033 , train acc: 2.5390625
2023-03-28 06:11:05,507 Step 177 - loss: 5.6293768882751465 , train acc: 3.125
2023-03-28 06:11:10,915 Step 178 - loss: 5.630033493041992 , train acc: 2.34375
2023-03-28 06:11:16,168 Step 179 - loss: 5.639278888702393 , train acc: 1.953125
2023-03-28 06:11:21,384 Step 180 - loss: 5.632593631744385 , train acc: 1.953125
2023-03-28 06:11:26,634 Step 181 - loss: 5.631343841552734 , train acc: 1.953125
2023-03-28 06:11:31,864 Step 182 - loss: 5.62855339050293 , train acc: 3.125
2023-03-28 06:11:37,392 Step 183 - loss: 5.625277042388916 , train acc: 2.734375
2023-03-28 06:11:42,720 Step 184 - loss: 5.629934787750244 , train acc: 1.3671875
2023-03-28 06:11:47,986 Step 185 - loss: 5.623149871826172 , train acc: 3.90625
2023-03-28 06:11:53,322 Step 186 - loss: 5.619476318359375 , train acc: 3.7109375
2023-03-28 06:11:58,580 Step 187 - loss: 5.626804351806641 , train acc: 2.9296875
2023-03-28 06:12:03,807 Step 188 - loss: 5.619863986968994 , train acc: 2.9296875
2023-03-28 06:12:08,998 Step 189 - loss: 5.619107723236084 , train acc: 2.1484375
2023-03-28 06:12:14,192 Step 190 - loss: 5.625764846801758 , train acc: 2.5390625
2023-03-28 06:12:19,371 Step 191 - loss: 5.620069980621338 , train acc: 2.1484375
2023-03-28 06:12:24,711 Step 192 - loss: 5.630580902099609 , train acc: 2.734375
2023-03-28 06:12:29,993 Step 193 - loss: 5.614057540893555 , train acc: 2.34375
2023-03-28 06:12:35,743 Step 194 - loss: 5.612415313720703 , train acc: 2.1484375
2023-03-28 06:12:39,035 Step 195 - loss: 5.613368034362793 , train acc: 2.0833333333333335
2023-03-28 06:12:39,098 Evaluate Epoch: 1
2023-03-28 06:14:22,234 Correct: 321 / Total: 10000
2023-03-28 06:14:22,235 Average val loss: 5.615873336791992
2023-03-28 06:14:22,235 Average val acc: 3.21
2023-03-28 06:14:22,651 Best test acc: 3.21
2023-03-28 06:14:22,651 Best model saved at ./checkpoints/cifar100_best_model1.pt
2023-03-28 06:14:22,652 Train Epoch: 2
2023-03-28 06:14:27,947 Step 196 - loss: 5.604000091552734 , train acc: 3.3203125
2023-03-28 06:14:33,150 Step 197 - loss: 5.607341766357422 , train acc: 3.515625
2023-03-28 06:14:38,460 Step 198 - loss: 5.608087539672852 , train acc: 3.125
2023-03-28 06:14:43,947 Step 199 - loss: 5.59600830078125 , train acc: 5.078125
2023-03-28 06:14:49,150 Step 200 - loss: 5.6055121421813965 , train acc: 3.125
2023-03-28 06:14:54,380 Step 201 - loss: 5.600605487823486 , train acc: 2.9296875
2023-03-28 06:14:59,914 Step 202 - loss: 5.590753078460693 , train acc: 3.515625
2023-03-28 06:15:05,197 Step 203 - loss: 5.59956693649292 , train acc: 4.4921875
2023-03-28 06:15:10,399 Step 204 - loss: 5.597207069396973 , train acc: 3.90625
2023-03-28 06:15:15,683 Step 205 - loss: 5.588241100311279 , train acc: 5.078125
2023-03-28 06:15:21,053 Step 206 - loss: 5.600566864013672 , train acc: 3.3203125
2023-03-28 06:15:26,446 Step 207 - loss: 5.592033386230469 , train acc: 3.515625
2023-03-28 06:15:31,695 Step 208 - loss: 5.59412956237793 , train acc: 3.125
2023-03-28 06:15:36,871 Step 209 - loss: 5.58907413482666 , train acc: 3.3203125
2023-03-28 06:15:42,099 Step 210 - loss: 5.592970371246338 , train acc: 4.4921875
2023-03-28 06:15:47,374 Step 211 - loss: 5.599395751953125 , train acc: 4.8828125
2023-03-28 06:15:52,586 Step 212 - loss: 5.6231584548950195 , train acc: 3.7109375
2023-03-28 06:15:57,884 Step 213 - loss: 5.655022144317627 , train acc: 3.3203125
2023-03-28 06:16:03,381 Step 214 - loss: 5.5891265869140625 , train acc: 4.8828125
2023-03-28 06:16:08,681 Step 215 - loss: 5.583372116088867 , train acc: 4.8828125
2023-03-28 06:16:13,918 Step 216 - loss: 5.588274955749512 , train acc: 3.90625
2023-03-28 06:16:19,266 Step 217 - loss: 5.581758499145508 , train acc: 3.515625
2023-03-28 06:16:24,465 Step 218 - loss: 5.5801005363464355 , train acc: 3.90625
2023-03-28 06:16:29,658 Step 219 - loss: 5.5824995040893555 , train acc: 3.7109375
2023-03-28 06:16:34,834 Step 220 - loss: 5.58905029296875 , train acc: 3.3203125
2023-03-28 06:16:40,053 Step 221 - loss: 5.578063011169434 , train acc: 4.1015625
2023-03-28 06:16:45,227 Step 222 - loss: 5.5804243087768555 , train acc: 3.90625
2023-03-28 06:16:50,557 Step 223 - loss: 5.577430248260498 , train acc: 5.2734375
2023-03-28 06:16:55,711 Step 224 - loss: 5.579479217529297 , train acc: 3.3203125
2023-03-28 06:17:00,947 Step 225 - loss: 5.580066680908203 , train acc: 4.4921875
2023-03-28 06:17:06,201 Step 226 - loss: 5.565010070800781 , train acc: 5.078125
2023-03-28 06:17:11,434 Step 227 - loss: 5.573009490966797 , train acc: 5.46875
2023-03-28 06:17:16,625 Step 228 - loss: 5.575131416320801 , train acc: 3.7109375
2023-03-28 06:17:21,835 Step 229 - loss: 5.574250221252441 , train acc: 3.90625
2023-03-28 06:17:27,158 Step 230 - loss: 5.57418966293335 , train acc: 5.078125
2023-03-28 06:17:32,375 Step 231 - loss: 5.568365097045898 , train acc: 4.296875
2023-03-28 06:17:37,684 Step 232 - loss: 5.569339752197266 , train acc: 4.8828125
2023-03-28 06:17:43,032 Step 233 - loss: 5.565548896789551 , train acc: 4.8828125
2023-03-28 06:17:48,261 Step 234 - loss: 5.56559944152832 , train acc: 4.296875
2023-03-28 06:17:53,486 Step 235 - loss: 5.573751926422119 , train acc: 3.90625
2023-03-28 06:17:58,737 Step 236 - loss: 5.576010227203369 , train acc: 4.4921875
2023-03-28 06:18:04,094 Step 237 - loss: 5.567930221557617 , train acc: 3.515625
2023-03-28 06:18:09,321 Step 238 - loss: 5.567219257354736 , train acc: 4.296875
2023-03-28 06:18:14,526 Step 239 - loss: 5.563374042510986 , train acc: 4.296875
2023-03-28 06:18:19,756 Step 240 - loss: 5.567409992218018 , train acc: 4.6875
2023-03-28 06:18:24,912 Step 241 - loss: 5.553306579589844 , train acc: 6.0546875
2023-03-28 06:18:30,126 Step 242 - loss: 5.5831298828125 , train acc: 6.4453125
2023-03-28 06:18:35,319 Step 243 - loss: 5.557553291320801 , train acc: 5.078125
2023-03-28 06:18:40,545 Step 244 - loss: 5.560101509094238 , train acc: 6.25
2023-03-28 06:18:46,073 Step 245 - loss: 5.56635856628418 , train acc: 5.078125
2023-03-28 06:18:51,286 Step 246 - loss: 5.5655837059021 , train acc: 4.296875
2023-03-28 06:18:56,612 Step 247 - loss: 5.563883304595947 , train acc: 5.859375
2023-03-28 06:19:01,786 Step 248 - loss: 5.582915782928467 , train acc: 4.8828125
2023-03-28 06:19:07,166 Step 249 - loss: 5.561722278594971 , train acc: 3.515625
2023-03-28 06:19:12,440 Step 250 - loss: 5.557314872741699 , train acc: 4.296875
2023-03-28 06:19:17,680 Step 251 - loss: 5.553339958190918 , train acc: 4.8828125
2023-03-28 06:19:22,841 Step 252 - loss: 5.551213264465332 , train acc: 5.6640625
2023-03-28 06:19:28,192 Step 253 - loss: 5.561364650726318 , train acc: 3.125
2023-03-28 06:19:33,391 Step 254 - loss: 5.554551601409912 , train acc: 3.90625
2023-03-28 06:19:38,567 Step 255 - loss: 5.553395748138428 , train acc: 3.90625
2023-03-28 06:19:43,948 Step 256 - loss: 5.566378116607666 , train acc: 3.7109375
2023-03-28 06:19:49,149 Step 257 - loss: 5.559269905090332 , train acc: 5.078125
2023-03-28 06:19:54,369 Step 258 - loss: 5.5529704093933105 , train acc: 3.7109375
2023-03-28 06:19:59,675 Step 259 - loss: 5.558661937713623 , train acc: 4.8828125
2023-03-28 06:20:04,891 Step 260 - loss: 5.552666664123535 , train acc: 3.515625
2023-03-28 06:20:10,174 Step 261 - loss: 5.55757999420166 , train acc: 3.7109375
2023-03-28 06:20:15,820 Step 262 - loss: 5.552131652832031 , train acc: 4.6875
2023-03-28 06:20:21,120 Step 263 - loss: 5.553048133850098 , train acc: 4.8828125
2023-03-28 06:20:26,416 Step 264 - loss: 5.547865867614746 , train acc: 5.46875
2023-03-28 06:20:31,946 Step 265 - loss: 5.554647445678711 , train acc: 6.8359375
2023-03-28 06:20:37,148 Step 266 - loss: 5.644723892211914 , train acc: 3.515625
2023-03-28 06:20:42,492 Step 267 - loss: 5.554090976715088 , train acc: 4.6875
2023-03-28 06:20:47,695 Step 268 - loss: 5.553401947021484 , train acc: 4.8828125
2023-03-28 06:20:52,951 Step 269 - loss: 5.549744129180908 , train acc: 5.46875
2023-03-28 06:20:58,214 Step 270 - loss: 5.547358989715576 , train acc: 6.25
2023-03-28 06:21:03,359 Step 271 - loss: 5.547832012176514 , train acc: 5.078125
2023-03-28 06:21:08,659 Step 272 - loss: 5.553667068481445 , train acc: 6.25
2023-03-28 06:21:13,891 Step 273 - loss: 5.5462846755981445 , train acc: 5.859375
2023-03-28 06:21:19,126 Step 274 - loss: 5.547759532928467 , train acc: 5.46875
2023-03-28 06:21:24,347 Step 275 - loss: 5.550470352172852 , train acc: 5.2734375
2023-03-28 06:21:29,589 Step 276 - loss: 5.542570114135742 , train acc: 7.03125
2023-03-28 06:21:34,836 Step 277 - loss: 5.550201416015625 , train acc: 4.6875
2023-03-28 06:21:40,233 Step 278 - loss: 5.544015407562256 , train acc: 7.6171875
2023-03-28 06:21:45,624 Step 279 - loss: 5.550271987915039 , train acc: 5.2734375
2023-03-28 06:21:50,998 Step 280 - loss: 5.537873268127441 , train acc: 7.2265625
2023-03-28 06:21:56,330 Step 281 - loss: 5.5428667068481445 , train acc: 5.6640625
2023-03-28 06:22:01,711 Step 282 - loss: 5.54227352142334 , train acc: 6.25
2023-03-28 06:22:07,005 Step 283 - loss: 5.543154716491699 , train acc: 6.8359375
2023-03-28 06:22:12,209 Step 284 - loss: 5.565691947937012 , train acc: 6.25
2023-03-28 06:22:17,504 Step 285 - loss: 5.538815498352051 , train acc: 6.640625
2023-03-28 06:22:22,796 Step 286 - loss: 5.544310569763184 , train acc: 6.4453125
2023-03-28 06:22:27,966 Step 287 - loss: 5.54787540435791 , train acc: 10.15625
2023-03-28 06:22:33,236 Step 288 - loss: 5.541335582733154 , train acc: 5.078125
2023-03-28 06:22:38,408 Step 289 - loss: 5.5491132736206055 , train acc: 6.25
2023-03-28 06:22:43,633 Step 290 - loss: 5.531067848205566 , train acc: 8.7890625
2023-03-28 06:22:48,844 Step 291 - loss: 5.539405822753906 , train acc: 5.46875
2023-03-28 06:22:54,052 Step 292 - loss: 5.534852504730225 , train acc: 7.8125
