2023-04-12 04:52:46,248 train_batch_size: 512
2023-04-12 04:52:46,248 test_batch_size: 512
2023-04-12 04:52:46,248 lr: 5e-05
2023-04-12 04:52:46,248 num_epochs: 50
2023-04-12 04:52:46,248 max_patience: 1
2023-04-12 04:52:47,098 Found cached dataset cifar100 (/home/dongwon/adapt-VL-models-to-vision-only-tasks/./cache/cifar100/cifar100/1.0.0/f365c8b725c23e8f0f8d725c3641234d9331cd2f62919d1381d1baa5b3ba3142)
2023-04-12 04:52:51,092 Train Epoch: 0
2023-04-12 04:57:34,830 Step 43 - loss: 9.700643539428711 , train acc: 0.390625
2023-04-12 04:57:40,956 Step 44 - loss: 9.57784652709961 , train acc: 0.390625
2023-04-12 04:57:47,477 Step 45 - loss: 9.340723037719727 , train acc: 1.171875
2023-04-12 04:57:53,754 Step 46 - loss: 9.136061668395996 , train acc: 0.9765625
2023-04-12 04:58:00,194 Step 47 - loss: 8.998528480529785 , train acc: 0.9765625
2023-04-12 04:58:06,451 Step 48 - loss: 8.86805248260498 , train acc: 1.7578125
2023-04-12 04:58:12,878 Step 49 - loss: 8.787137985229492 , train acc: 0.78125
2023-04-12 04:58:19,136 Step 50 - loss: 8.544041633605957 , train acc: 0.78125
2023-04-12 04:58:25,622 Step 51 - loss: 8.41690731048584 , train acc: 1.171875
2023-04-12 04:58:31,473 Step 52 - loss: 8.346837043762207 , train acc: 1.3671875
2023-04-12 04:58:37,700 Step 53 - loss: 8.266744613647461 , train acc: 1.171875
2023-04-12 04:58:43,938 Step 54 - loss: 8.072458267211914 , train acc: 2.734375
2023-04-12 04:58:50,548 Step 55 - loss: 8.017130851745605 , train acc: 1.3671875
2023-04-12 04:58:56,745 Step 56 - loss: 7.846935272216797 , train acc: 0.78125
2023-04-12 04:59:03,132 Step 57 - loss: 7.7957682609558105 , train acc: 1.171875
2023-04-12 04:59:09,350 Step 58 - loss: 7.6783552169799805 , train acc: 1.7578125
2023-04-12 04:59:15,850 Step 59 - loss: 7.643106460571289 , train acc: 1.171875
2023-04-12 04:59:22,157 Step 60 - loss: 7.533088207244873 , train acc: 1.953125
2023-04-12 04:59:28,595 Step 61 - loss: 7.498501300811768 , train acc: 2.1484375
2023-04-12 04:59:34,862 Step 62 - loss: 7.380462646484375 , train acc: 1.3671875
2023-04-12 04:59:41,241 Step 63 - loss: 7.355251789093018 , train acc: 0.9765625
2023-04-12 04:59:47,657 Step 64 - loss: 7.279515266418457 , train acc: 0.9765625
2023-04-12 04:59:53,514 Step 65 - loss: 7.205599784851074 , train acc: 1.3671875
2023-04-12 04:59:59,713 Step 66 - loss: 7.100220203399658 , train acc: 2.1484375
2023-04-12 05:00:06,221 Step 67 - loss: 7.031942367553711 , train acc: 2.5390625
2023-04-12 05:00:12,739 Step 68 - loss: 6.975372791290283 , train acc: 1.3671875
2023-04-12 05:00:19,227 Step 69 - loss: 6.94728422164917 , train acc: 1.953125
2023-04-12 05:00:25,548 Step 70 - loss: 6.917341232299805 , train acc: 2.1484375
2023-04-12 05:00:31,893 Step 71 - loss: 6.834843635559082 , train acc: 1.3671875
2023-04-12 05:00:38,299 Step 72 - loss: 6.813230514526367 , train acc: 1.953125
2023-04-12 05:00:44,760 Step 73 - loss: 6.770453453063965 , train acc: 1.5625
2023-04-12 05:00:51,318 Step 74 - loss: 6.708807468414307 , train acc: 2.1484375
2023-04-12 05:00:57,675 Step 75 - loss: 6.661804676055908 , train acc: 2.1484375
2023-04-12 05:01:03,844 Step 76 - loss: 6.607565879821777 , train acc: 1.5625
2023-04-12 05:01:10,261 Step 77 - loss: 6.566760540008545 , train acc: 1.7578125
2023-04-12 05:01:16,489 Step 78 - loss: 6.519819259643555 , train acc: 2.34375
2023-04-12 05:01:22,636 Step 79 - loss: 6.4909515380859375 , train acc: 2.9296875
2023-04-12 05:01:29,184 Step 80 - loss: 6.479278087615967 , train acc: 1.5625
2023-04-12 05:01:35,663 Step 81 - loss: 6.479658126831055 , train acc: 0.9765625
2023-04-12 05:01:41,971 Step 82 - loss: 6.412347316741943 , train acc: 1.7578125
2023-04-12 05:01:48,418 Step 83 - loss: 6.400630474090576 , train acc: 1.953125
2023-04-12 05:01:54,867 Step 84 - loss: 6.35469388961792 , train acc: 0.9765625
2023-04-12 05:02:01,355 Step 85 - loss: 6.306909561157227 , train acc: 2.1484375
2023-04-12 05:02:07,883 Step 86 - loss: 6.2880048751831055 , train acc: 1.3671875
2023-04-12 05:02:14,131 Step 87 - loss: 6.258346080780029 , train acc: 1.953125
2023-04-12 05:02:20,558 Step 88 - loss: 6.2256574630737305 , train acc: 2.34375
2023-04-12 05:02:26,511 Step 89 - loss: 6.216588973999023 , train acc: 2.9296875
2023-04-12 05:02:32,732 Step 90 - loss: 6.174578666687012 , train acc: 2.1484375
2023-04-12 05:02:38,788 Step 91 - loss: 6.166581630706787 , train acc: 2.1484375
2023-04-12 05:02:45,520 Step 92 - loss: 6.14395809173584 , train acc: 2.5390625
2023-04-12 05:02:52,198 Step 93 - loss: 6.133368968963623 , train acc: 3.515625
2023-04-12 05:02:58,477 Step 94 - loss: 6.113405227661133 , train acc: 1.171875
2023-04-12 05:03:04,943 Step 95 - loss: 6.083966255187988 , train acc: 2.9296875
2023-04-12 05:03:11,518 Step 96 - loss: 6.06254243850708 , train acc: 1.7578125
2023-04-12 05:03:15,699 Step 97 - loss: 6.033814907073975 , train acc: 2.0833333333333335
2023-04-12 05:03:15,747 Evaluate Epoch: 0
2023-04-12 05:05:17,686 Correct: 220 / Total: 10000
2023-04-12 05:05:17,687 Average val loss: 6.0201239585876465
2023-04-12 05:05:17,687 Average val acc: 2.2
2023-04-12 05:05:18,060 Best test acc: 2.2
2023-04-12 05:05:18,060 Best model saved at ./checkpoints/ViLT_cifar100_class_names_0.pt
2023-04-12 05:05:18,061 Train Epoch: 1
2023-04-12 05:05:24,361 Step 98 - loss: 6.0269246101379395 , train acc: 2.1484375
2023-04-12 05:05:30,842 Step 99 - loss: 6.005482196807861 , train acc: 1.953125
2023-04-12 05:05:37,343 Step 100 - loss: 5.982158660888672 , train acc: 2.1484375
2023-04-12 05:05:43,643 Step 101 - loss: 5.953554153442383 , train acc: 1.171875
2023-04-12 05:05:50,062 Step 102 - loss: 5.957244396209717 , train acc: 2.1484375
2023-04-12 05:05:56,551 Step 103 - loss: 5.945112705230713 , train acc: 1.7578125
2023-04-12 05:06:02,948 Step 104 - loss: 5.916611671447754 , train acc: 3.125
2023-04-12 05:06:08,847 Step 105 - loss: 5.8926777839660645 , train acc: 2.1484375
2023-04-12 05:06:15,028 Step 106 - loss: 5.884927749633789 , train acc: 2.1484375
2023-04-12 05:06:21,501 Step 107 - loss: 5.879549503326416 , train acc: 3.7109375
2023-04-12 05:06:27,875 Step 108 - loss: 5.878400802612305 , train acc: 2.734375
2023-04-12 05:06:33,983 Step 109 - loss: 5.873334884643555 , train acc: 2.5390625
2023-04-12 05:06:40,483 Step 110 - loss: 5.85037899017334 , train acc: 3.3203125
2023-04-12 05:06:46,916 Step 111 - loss: 5.838170051574707 , train acc: 1.7578125
2023-04-12 05:06:53,532 Step 112 - loss: 5.819791793823242 , train acc: 2.734375
2023-04-12 05:06:59,878 Step 113 - loss: 5.804892063140869 , train acc: 2.734375
2023-04-12 05:07:06,458 Step 114 - loss: 5.807429313659668 , train acc: 1.7578125
2023-04-12 05:07:12,941 Step 115 - loss: 5.77655029296875 , train acc: 1.7578125
2023-04-12 05:07:19,473 Step 116 - loss: 5.778618335723877 , train acc: 1.5625
2023-04-12 05:07:25,491 Step 117 - loss: 5.773200988769531 , train acc: 3.7109375
2023-04-12 05:07:31,879 Step 118 - loss: 5.756126880645752 , train acc: 2.34375
2023-04-12 05:07:38,228 Step 119 - loss: 5.759239196777344 , train acc: 2.1484375
2023-04-12 05:07:44,554 Step 120 - loss: 5.758679389953613 , train acc: 1.953125
2023-04-12 05:07:50,363 Step 121 - loss: 5.738593101501465 , train acc: 1.953125
2023-04-12 05:07:56,772 Step 122 - loss: 5.723143100738525 , train acc: 3.3203125
2023-04-12 05:08:03,382 Step 123 - loss: 5.723639011383057 , train acc: 2.9296875
2023-04-12 05:08:09,914 Step 124 - loss: 5.716671466827393 , train acc: 1.7578125
2023-04-12 05:08:16,153 Step 125 - loss: 5.718567371368408 , train acc: 2.1484375
2023-04-12 05:08:22,553 Step 126 - loss: 5.690849304199219 , train acc: 3.7109375
2023-04-12 05:08:29,030 Step 127 - loss: 5.692995071411133 , train acc: 1.7578125
2023-04-12 05:08:35,434 Step 128 - loss: 5.687160491943359 , train acc: 1.5625
2023-04-12 05:08:42,047 Step 129 - loss: 5.671333312988281 , train acc: 1.953125
2023-04-12 05:08:48,344 Step 130 - loss: 5.660769462585449 , train acc: 2.34375
2023-04-12 05:08:54,711 Step 131 - loss: 5.674760818481445 , train acc: 2.1484375
2023-04-12 05:09:00,731 Step 132 - loss: 5.670785903930664 , train acc: 2.34375
2023-04-12 05:09:06,783 Step 133 - loss: 5.66086483001709 , train acc: 1.7578125
2023-04-12 05:09:13,057 Step 134 - loss: 5.644824028015137 , train acc: 3.125
2023-04-12 05:09:19,335 Step 135 - loss: 5.643307209014893 , train acc: 1.5625
2023-04-12 05:09:25,764 Step 136 - loss: 5.622624397277832 , train acc: 2.34375
2023-04-12 05:09:32,210 Step 137 - loss: 5.630014419555664 , train acc: 2.5390625
2023-04-12 05:09:38,754 Step 138 - loss: 5.636871337890625 , train acc: 3.125
2023-04-12 05:09:45,147 Step 139 - loss: 5.619710445404053 , train acc: 2.9296875
2023-04-12 05:09:51,491 Step 140 - loss: 5.6232218742370605 , train acc: 2.5390625
2023-04-12 05:09:57,903 Step 141 - loss: 5.611931324005127 , train acc: 2.1484375
2023-04-12 05:10:04,417 Step 142 - loss: 5.627093315124512 , train acc: 3.125
2023-04-12 05:10:10,749 Step 143 - loss: 5.5998640060424805 , train acc: 1.7578125
2023-04-12 05:10:17,116 Step 144 - loss: 5.605903625488281 , train acc: 3.3203125
2023-04-12 05:10:23,604 Step 145 - loss: 5.579395294189453 , train acc: 3.3203125
2023-04-12 05:10:30,245 Step 146 - loss: 5.591221332550049 , train acc: 2.734375
2023-04-12 05:10:36,550 Step 147 - loss: 5.586809158325195 , train acc: 3.7109375
2023-04-12 05:10:43,028 Step 148 - loss: 5.590728759765625 , train acc: 1.7578125
2023-04-12 05:10:49,491 Step 149 - loss: 5.5802130699157715 , train acc: 2.34375
2023-04-12 05:10:55,955 Step 150 - loss: 5.5660505294799805 , train acc: 3.7109375
2023-04-12 05:11:02,476 Step 151 - loss: 5.570347785949707 , train acc: 3.515625
2023-04-12 05:11:08,928 Step 152 - loss: 5.5741448402404785 , train acc: 2.34375
2023-04-12 05:11:15,094 Step 153 - loss: 5.562739849090576 , train acc: 2.9296875
2023-04-12 05:11:21,555 Step 154 - loss: 5.565038681030273 , train acc: 2.5390625
2023-04-12 05:11:27,875 Step 155 - loss: 5.5574188232421875 , train acc: 2.1484375
2023-04-12 05:11:34,362 Step 156 - loss: 5.556423187255859 , train acc: 2.9296875
2023-04-12 05:11:40,801 Step 157 - loss: 5.544870376586914 , train acc: 4.296875
2023-04-12 05:11:46,947 Step 158 - loss: 5.557508945465088 , train acc: 2.5390625
2023-04-12 05:11:53,398 Step 159 - loss: 5.54379940032959 , train acc: 3.515625
2023-04-12 05:12:00,004 Step 160 - loss: 5.543982028961182 , train acc: 3.515625
2023-04-12 05:12:06,574 Step 161 - loss: 5.5324811935424805 , train acc: 2.734375
2023-04-12 05:12:12,930 Step 162 - loss: 5.528726577758789 , train acc: 4.1015625
2023-04-12 05:12:19,283 Step 163 - loss: 5.547764301300049 , train acc: 3.515625
2023-04-12 05:12:25,830 Step 164 - loss: 5.518869876861572 , train acc: 3.90625
2023-04-12 05:12:31,893 Step 165 - loss: 5.531384468078613 , train acc: 2.34375
2023-04-12 05:12:38,002 Step 166 - loss: 5.523212432861328 , train acc: 2.34375
2023-04-12 05:12:44,600 Step 167 - loss: 5.517016410827637 , train acc: 3.125
2023-04-12 05:12:51,168 Step 168 - loss: 5.519832611083984 , train acc: 3.125
2023-04-12 05:12:57,465 Step 169 - loss: 5.517181396484375 , train acc: 4.296875
2023-04-12 05:13:03,663 Step 170 - loss: 5.531163692474365 , train acc: 1.953125
2023-04-12 05:13:10,170 Step 171 - loss: 5.530330657958984 , train acc: 2.9296875
2023-04-12 05:13:16,707 Step 172 - loss: 5.50209903717041 , train acc: 4.4921875
2023-04-12 05:13:22,921 Step 173 - loss: 5.511287689208984 , train acc: 2.734375
2023-04-12 05:13:29,403 Step 174 - loss: 5.497448921203613 , train acc: 4.296875
2023-04-12 05:13:35,685 Step 175 - loss: 5.52587890625 , train acc: 2.5390625
2023-04-12 05:13:42,022 Step 176 - loss: 5.502440452575684 , train acc: 3.515625
2023-04-12 05:13:48,449 Step 177 - loss: 5.485198974609375 , train acc: 2.9296875
2023-04-12 05:13:54,862 Step 178 - loss: 5.484264373779297 , train acc: 2.734375
2023-04-12 05:14:01,296 Step 179 - loss: 5.495752334594727 , train acc: 2.5390625
2023-04-12 05:14:07,623 Step 180 - loss: 5.475225448608398 , train acc: 3.90625
2023-04-12 05:14:14,134 Step 181 - loss: 5.500732421875 , train acc: 2.9296875
2023-04-12 05:14:20,657 Step 182 - loss: 5.500019073486328 , train acc: 3.7109375
2023-04-12 05:14:27,254 Step 183 - loss: 5.48967170715332 , train acc: 2.9296875
2023-04-12 05:14:33,745 Step 184 - loss: 5.492858409881592 , train acc: 3.125
2023-04-12 05:14:40,425 Step 185 - loss: 5.47227668762207 , train acc: 3.90625
2023-04-12 05:14:46,941 Step 186 - loss: 5.479067802429199 , train acc: 3.3203125
2023-04-12 05:14:53,518 Step 187 - loss: 5.478043556213379 , train acc: 3.515625
2023-04-12 05:14:59,586 Step 188 - loss: 5.492607116699219 , train acc: 2.1484375
2023-04-12 05:15:05,656 Step 189 - loss: 5.476121425628662 , train acc: 3.7109375
2023-04-12 05:15:12,143 Step 190 - loss: 5.477348804473877 , train acc: 1.7578125
2023-04-12 05:15:18,670 Step 191 - loss: 5.483154773712158 , train acc: 2.1484375
2023-04-12 05:15:24,866 Step 192 - loss: 5.459403991699219 , train acc: 2.9296875
2023-04-12 05:15:31,327 Step 193 - loss: 5.490785121917725 , train acc: 4.1015625
2023-04-12 05:15:37,893 Step 194 - loss: 5.484051704406738 , train acc: 3.125
2023-04-12 05:15:41,972 Step 195 - loss: 5.4189958572387695 , train acc: 2.6785714285714284
2023-04-12 05:15:42,020 Evaluate Epoch: 1
2023-04-12 05:17:46,477 Correct: 304 / Total: 10000
2023-04-12 05:17:46,477 Average val loss: 5.461854934692383
2023-04-12 05:17:46,477 Average val acc: 3.04
2023-04-12 05:17:46,892 Best test acc: 3.04
2023-04-12 05:17:46,892 Best model saved at ./checkpoints/ViLT_cifar100_class_names_1.pt
2023-04-12 05:17:46,893 Train Epoch: 2
2023-04-12 05:17:53,282 Step 196 - loss: 5.458639621734619 , train acc: 2.5390625
2023-04-12 05:17:59,729 Step 197 - loss: 5.4685235023498535 , train acc: 2.9296875
2023-04-12 05:18:06,348 Step 198 - loss: 5.468510627746582 , train acc: 1.953125
2023-04-12 05:18:12,755 Step 199 - loss: 5.466210842132568 , train acc: 2.5390625
2023-04-12 05:18:19,370 Step 200 - loss: 5.466407775878906 , train acc: 1.5625
2023-04-12 05:18:25,771 Step 201 - loss: 5.465608596801758 , train acc: 2.34375
2023-04-12 05:18:32,317 Step 202 - loss: 5.456547260284424 , train acc: 2.9296875
2023-04-12 05:18:38,834 Step 203 - loss: 5.461667060852051 , train acc: 2.9296875
2023-04-12 05:18:45,266 Step 204 - loss: 5.421928405761719 , train acc: 4.4921875
2023-04-12 05:18:51,773 Step 205 - loss: 5.466409206390381 , train acc: 3.515625
2023-04-12 05:18:58,093 Step 206 - loss: 5.439929485321045 , train acc: 4.4921875
2023-04-12 05:19:04,374 Step 207 - loss: 5.442998886108398 , train acc: 4.4921875
2023-04-12 05:19:10,699 Step 208 - loss: 5.434940338134766 , train acc: 5.46875
2023-04-12 05:19:17,104 Step 209 - loss: 5.445540428161621 , train acc: 3.3203125
2023-04-12 05:19:23,510 Step 210 - loss: 5.4246826171875 , train acc: 5.46875
2023-04-12 05:19:29,790 Step 211 - loss: 5.440364837646484 , train acc: 5.6640625
2023-04-12 05:19:36,076 Step 212 - loss: 5.436856269836426 , train acc: 4.1015625
2023-04-12 05:19:42,535 Step 213 - loss: 5.424631595611572 , train acc: 3.7109375
2023-04-12 05:19:49,035 Step 214 - loss: 5.4517011642456055 , train acc: 4.1015625
2023-04-12 05:19:55,776 Step 215 - loss: 5.454009056091309 , train acc: 3.90625
2023-04-12 05:20:01,792 Step 216 - loss: 5.432856559753418 , train acc: 5.078125
2023-04-12 05:20:07,979 Step 217 - loss: 5.4348578453063965 , train acc: 5.6640625
2023-04-12 05:20:14,337 Step 218 - loss: 5.40586519241333 , train acc: 5.6640625
2023-04-12 05:20:20,855 Step 219 - loss: 5.4415202140808105 , train acc: 4.8828125
2023-04-12 05:20:26,951 Step 220 - loss: 5.449983596801758 , train acc: 2.734375
2023-04-12 05:20:33,340 Step 221 - loss: 5.423079967498779 , train acc: 3.3203125
2023-04-12 05:20:39,789 Step 222 - loss: 5.429698944091797 , train acc: 2.5390625
2023-04-12 05:20:46,141 Step 223 - loss: 5.41939640045166 , train acc: 3.125
2023-04-12 05:20:52,664 Step 224 - loss: 5.409741401672363 , train acc: 3.7109375
2023-04-12 05:20:58,775 Step 225 - loss: 5.430158615112305 , train acc: 4.4921875
2023-04-12 05:21:04,861 Step 226 - loss: 5.429941177368164 , train acc: 4.1015625
2023-04-12 05:21:11,489 Step 227 - loss: 5.413841247558594 , train acc: 4.296875
2023-04-12 05:21:17,939 Step 228 - loss: 5.400071144104004 , train acc: 4.1015625
2023-04-12 05:21:24,155 Step 229 - loss: 5.409238815307617 , train acc: 4.296875
2023-04-12 05:21:30,590 Step 230 - loss: 5.396596908569336 , train acc: 4.296875
2023-04-12 05:21:36,959 Step 231 - loss: 5.404873371124268 , train acc: 4.296875
2023-04-12 05:21:43,463 Step 232 - loss: 5.424454212188721 , train acc: 3.125
2023-04-12 05:21:49,746 Step 233 - loss: 5.403972148895264 , train acc: 3.3203125
2023-04-12 05:21:56,185 Step 234 - loss: 5.429995536804199 , train acc: 3.125
2023-04-12 05:22:02,509 Step 235 - loss: 5.4238362312316895 , train acc: 4.8828125
2023-04-12 05:22:08,940 Step 236 - loss: 5.413219928741455 , train acc: 4.6875
2023-04-12 05:22:15,402 Step 237 - loss: 5.419065475463867 , train acc: 4.1015625
2023-04-12 05:22:21,746 Step 238 - loss: 5.4061455726623535 , train acc: 4.4921875
2023-04-12 05:22:28,175 Step 239 - loss: 5.4029717445373535 , train acc: 5.46875
2023-04-12 05:22:34,532 Step 240 - loss: 5.405537128448486 , train acc: 5.2734375
2023-04-12 05:22:40,980 Step 241 - loss: 5.406463623046875 , train acc: 5.2734375
2023-04-12 05:22:47,487 Step 242 - loss: 5.406765460968018 , train acc: 4.1015625
2023-04-12 05:22:53,726 Step 243 - loss: 5.396481037139893 , train acc: 5.6640625
2023-04-12 05:23:00,203 Step 244 - loss: 5.392645835876465 , train acc: 5.078125
2023-04-12 05:23:06,507 Step 245 - loss: 5.394561290740967 , train acc: 6.25
2023-04-12 05:23:12,729 Step 246 - loss: 5.41363525390625 , train acc: 4.6875
2023-04-12 05:23:19,184 Step 247 - loss: 5.402679920196533 , train acc: 6.0546875
2023-04-12 05:23:25,657 Step 248 - loss: 5.393245220184326 , train acc: 5.46875
2023-04-12 05:23:32,113 Step 249 - loss: 5.3933281898498535 , train acc: 4.6875
2023-04-12 05:23:38,652 Step 250 - loss: 5.396158218383789 , train acc: 6.25
2023-04-12 05:23:44,680 Step 251 - loss: 5.383027076721191 , train acc: 6.8359375
2023-04-12 05:23:51,348 Step 252 - loss: 5.383743762969971 , train acc: 4.1015625
2023-04-12 05:23:57,691 Step 253 - loss: 5.3935747146606445 , train acc: 5.2734375
2023-04-12 05:24:04,163 Step 254 - loss: 5.404843330383301 , train acc: 5.2734375
2023-04-12 05:24:10,561 Step 255 - loss: 5.379578113555908 , train acc: 4.6875
2023-04-12 05:24:16,925 Step 256 - loss: 5.393729209899902 , train acc: 4.8828125
2023-04-12 05:24:23,357 Step 257 - loss: 5.399026393890381 , train acc: 5.2734375
2023-04-12 05:24:29,721 Step 258 - loss: 5.398738861083984 , train acc: 6.0546875
2023-04-12 05:24:36,002 Step 259 - loss: 5.395777702331543 , train acc: 4.296875
2023-04-12 05:24:42,366 Step 260 - loss: 5.387279510498047 , train acc: 4.296875
2023-04-12 05:24:48,756 Step 261 - loss: 5.396677494049072 , train acc: 6.0546875
2023-04-12 05:24:54,877 Step 262 - loss: 5.389271259307861 , train acc: 3.125
2023-04-12 05:25:01,344 Step 263 - loss: 5.3819146156311035 , train acc: 5.6640625
2023-04-12 05:25:07,629 Step 264 - loss: 5.395135402679443 , train acc: 3.515625
2023-04-12 05:25:13,821 Step 265 - loss: 5.383347511291504 , train acc: 4.1015625
2023-04-12 05:25:20,308 Step 266 - loss: 5.398172378540039 , train acc: 6.0546875
2023-04-12 05:25:26,826 Step 267 - loss: 5.370365142822266 , train acc: 5.859375
2023-04-12 05:25:33,205 Step 268 - loss: 5.393458366394043 , train acc: 6.640625
2023-04-12 05:25:39,562 Step 269 - loss: 5.383029937744141 , train acc: 5.6640625
2023-04-12 05:25:45,971 Step 270 - loss: 5.38176155090332 , train acc: 5.078125
2023-04-12 05:25:52,196 Step 271 - loss: 5.398948669433594 , train acc: 6.8359375
2023-04-12 05:25:58,618 Step 272 - loss: 5.397516250610352 , train acc: 6.25
2023-04-12 05:26:04,895 Step 273 - loss: 5.379966735839844 , train acc: 7.421875
2023-04-12 05:26:11,413 Step 274 - loss: 5.369123458862305 , train acc: 6.4453125
2023-04-12 05:26:17,701 Step 275 - loss: 5.384291648864746 , train acc: 8.3984375
2023-04-12 05:26:24,127 Step 276 - loss: 5.385519027709961 , train acc: 8.59375
2023-04-12 05:26:30,543 Step 277 - loss: 5.377235412597656 , train acc: 7.8125
2023-04-12 05:26:36,964 Step 278 - loss: 5.357278823852539 , train acc: 7.8125
2023-04-12 05:26:43,223 Step 279 - loss: 5.38245153427124 , train acc: 5.078125
2023-04-12 05:26:49,283 Step 280 - loss: 5.343649864196777 , train acc: 10.9375
2023-04-12 05:26:55,228 Step 281 - loss: 5.339608669281006 , train acc: 9.5703125
2023-04-12 05:27:01,277 Step 282 - loss: 5.34060001373291 , train acc: 7.03125
2023-04-12 05:27:07,425 Step 283 - loss: 5.399607181549072 , train acc: 5.078125
2023-04-12 05:27:13,815 Step 284 - loss: 5.377744674682617 , train acc: 4.6875
2023-04-12 05:27:20,111 Step 285 - loss: 5.383212089538574 , train acc: 5.859375
2023-04-12 05:27:26,388 Step 286 - loss: 5.364166259765625 , train acc: 7.421875
2023-04-12 05:27:32,995 Step 287 - loss: 5.370321273803711 , train acc: 7.2265625
2023-04-12 05:27:39,524 Step 288 - loss: 5.344211101531982 , train acc: 8.7890625
2023-04-12 05:27:45,993 Step 289 - loss: 5.353212833404541 , train acc: 8.3984375
2023-04-12 05:27:52,580 Step 290 - loss: 5.38051700592041 , train acc: 5.6640625
2023-04-12 05:27:58,957 Step 291 - loss: 5.379527568817139 , train acc: 6.640625
