2023-03-31 18:51:01,225 train_batch_size: 64
2023-03-31 18:51:01,225 test_batch_size: 64
2023-03-31 18:51:01,225 lr: 5e-05
2023-03-31 18:51:01,225 num_epochs: 50
2023-03-31 18:51:01,225 max_patience: 1
2023-03-31 18:51:02,689 Found cached dataset cifar10 (/home/dongwon/adapt-VL-models-to-vision-only-tasks/./cache/cifar10/plain_text/1.0.0/447d6ec4733dddd1ce3bb577c7166b986eaa4c538dcd9e805ba61f35674a9de4)
2023-03-31 18:51:07,363 URL https://download.pytorch.org/models/multimodal/flava/flava_for_pretraining_unified_text_encoder.pt cached in /home/dongwon/.torch/iopath_cache/models/multimodal/flava/flava_for_pretraining_unified_text_encoder.pt
2023-03-31 18:51:09,117 Train Epoch: 0
2023-03-31 18:52:32,586 Step 86 - loss: 2.2703094482421875 , train acc: 26.5625
2023-03-31 18:52:33,521 Step 87 - loss: 2.265808582305908 , train acc: 34.375
2023-03-31 18:52:34,479 Step 88 - loss: 2.2636423110961914 , train acc: 37.5
2023-03-31 18:52:35,398 Step 89 - loss: 2.258822202682495 , train acc: 43.75
2023-03-31 18:52:36,357 Step 90 - loss: 2.271423578262329 , train acc: 32.8125
2023-03-31 18:52:37,307 Step 91 - loss: 2.2593040466308594 , train acc: 46.875
2023-03-31 18:52:38,232 Step 92 - loss: 2.2582316398620605 , train acc: 42.1875
2023-03-31 18:52:39,152 Step 93 - loss: 2.2665205001831055 , train acc: 34.375
2023-03-31 18:52:40,110 Step 94 - loss: 2.2576398849487305 , train acc: 40.625
2023-03-31 18:52:41,042 Step 95 - loss: 2.262773036956787 , train acc: 29.6875
2023-03-31 18:52:41,977 Step 96 - loss: 2.2614216804504395 , train acc: 42.1875
2023-03-31 18:52:42,931 Step 97 - loss: 2.2648491859436035 , train acc: 37.5
2023-03-31 18:52:43,871 Step 98 - loss: 2.255307197570801 , train acc: 48.4375
2023-03-31 18:52:44,810 Step 99 - loss: 2.265346050262451 , train acc: 31.25
2023-03-31 18:52:45,738 Step 100 - loss: 2.2571330070495605 , train acc: 42.1875
2023-03-31 18:52:46,694 Step 101 - loss: 2.261462688446045 , train acc: 37.5
2023-03-31 18:52:47,619 Step 102 - loss: 2.270724296569824 , train acc: 29.6875
2023-03-31 18:52:48,561 Step 103 - loss: 2.256913185119629 , train acc: 37.5
2023-03-31 18:52:49,521 Step 104 - loss: 2.257218837738037 , train acc: 35.9375
2023-03-31 18:52:50,444 Step 105 - loss: 2.2575244903564453 , train acc: 40.625
2023-03-31 18:52:51,390 Step 106 - loss: 2.259159564971924 , train acc: 37.5
2023-03-31 18:52:52,330 Step 107 - loss: 2.2558753490448 , train acc: 40.625
2023-03-31 18:52:53,255 Step 108 - loss: 2.2476649284362793 , train acc: 45.3125
2023-03-31 18:52:54,173 Step 109 - loss: 2.2492737770080566 , train acc: 43.75
2023-03-31 18:52:55,094 Step 110 - loss: 2.250202178955078 , train acc: 56.25
2023-03-31 18:52:56,013 Step 111 - loss: 2.256413459777832 , train acc: 35.9375
2023-03-31 18:52:57,019 Step 112 - loss: 2.247659683227539 , train acc: 50.0
2023-03-31 18:52:57,938 Step 113 - loss: 2.24849534034729 , train acc: 48.4375
2023-03-31 18:52:58,896 Step 114 - loss: 2.255600690841675 , train acc: 42.1875
2023-03-31 18:52:59,817 Step 115 - loss: 2.2580149173736572 , train acc: 40.625
2023-03-31 18:53:00,737 Step 116 - loss: 2.2531824111938477 , train acc: 51.5625
2023-03-31 18:53:01,686 Step 117 - loss: 2.252382516860962 , train acc: 43.75
2023-03-31 18:53:02,612 Step 118 - loss: 2.24843692779541 , train acc: 45.3125
2023-03-31 18:53:03,548 Step 119 - loss: 2.2558441162109375 , train acc: 42.1875
2023-03-31 18:53:04,465 Step 120 - loss: 2.248985528945923 , train acc: 51.5625
2023-03-31 18:53:05,404 Step 121 - loss: 2.2509284019470215 , train acc: 46.875
2023-03-31 18:53:06,320 Step 122 - loss: 2.2434120178222656 , train acc: 50.0
2023-03-31 18:53:07,273 Step 123 - loss: 2.2443456649780273 , train acc: 48.4375
2023-03-31 18:53:08,190 Step 124 - loss: 2.2456812858581543 , train acc: 54.6875
2023-03-31 18:53:09,153 Step 125 - loss: 2.247102737426758 , train acc: 56.25
2023-03-31 18:53:10,075 Step 126 - loss: 2.2453274726867676 , train acc: 51.5625
2023-03-31 18:53:11,008 Step 127 - loss: 2.2473905086517334 , train acc: 54.6875
2023-03-31 18:53:11,934 Step 128 - loss: 2.248303174972534 , train acc: 45.3125
2023-03-31 18:53:12,882 Step 129 - loss: 2.25182843208313 , train acc: 48.4375
2023-03-31 18:53:13,853 Step 130 - loss: 2.24765682220459 , train acc: 57.8125
2023-03-31 18:53:14,797 Step 131 - loss: 2.2356343269348145 , train acc: 60.9375
2023-03-31 18:53:15,712 Step 132 - loss: 2.2384109497070312 , train acc: 46.875
2023-03-31 18:53:16,640 Step 133 - loss: 2.2502834796905518 , train acc: 57.8125
2023-03-31 18:53:17,547 Step 134 - loss: 2.2441020011901855 , train acc: 50.0
2023-03-31 18:53:18,473 Step 135 - loss: 2.2407050132751465 , train acc: 54.6875
2023-03-31 18:53:19,393 Step 136 - loss: 2.24047589302063 , train acc: 54.6875
2023-03-31 18:53:20,307 Step 137 - loss: 2.2476115226745605 , train acc: 50.0
2023-03-31 18:53:21,231 Step 138 - loss: 2.2287352085113525 , train acc: 64.0625
2023-03-31 18:53:22,154 Step 139 - loss: 2.2426280975341797 , train acc: 59.375
2023-03-31 18:53:23,179 Step 140 - loss: 2.2456440925598145 , train acc: 43.75
2023-03-31 18:53:24,123 Step 141 - loss: 2.2429275512695312 , train acc: 56.25
2023-03-31 18:53:25,081 Step 142 - loss: 2.245734691619873 , train acc: 57.8125
2023-03-31 18:53:26,015 Step 143 - loss: 2.2364726066589355 , train acc: 62.5
2023-03-31 18:53:26,943 Step 144 - loss: 2.244882583618164 , train acc: 43.75
2023-03-31 18:53:27,872 Step 145 - loss: 2.227857828140259 , train acc: 64.0625
2023-03-31 18:53:28,786 Step 146 - loss: 2.2349047660827637 , train acc: 54.6875
2023-03-31 18:53:29,798 Step 147 - loss: 2.2325432300567627 , train acc: 60.9375
2023-03-31 18:53:30,743 Step 148 - loss: 2.234133005142212 , train acc: 56.25
2023-03-31 18:53:31,664 Step 149 - loss: 2.2439322471618652 , train acc: 51.5625
2023-03-31 18:53:32,581 Step 150 - loss: 2.228269338607788 , train acc: 64.0625
2023-03-31 18:53:33,498 Step 151 - loss: 2.231299877166748 , train acc: 62.5
2023-03-31 18:53:34,414 Step 152 - loss: 2.2267909049987793 , train acc: 56.25
2023-03-31 18:53:35,329 Step 153 - loss: 2.232947826385498 , train acc: 62.5
2023-03-31 18:53:36,288 Step 154 - loss: 2.2292330265045166 , train acc: 62.5
2023-03-31 18:53:37,285 Step 155 - loss: 2.226980447769165 , train acc: 73.4375
2023-03-31 18:53:38,223 Step 156 - loss: 2.228027820587158 , train acc: 62.5
2023-03-31 18:53:39,137 Step 157 - loss: 2.233795166015625 , train acc: 51.5625
2023-03-31 18:53:40,065 Step 158 - loss: 2.240260362625122 , train acc: 54.6875
2023-03-31 18:53:40,984 Step 159 - loss: 2.230152130126953 , train acc: 57.8125
2023-03-31 18:53:41,895 Step 160 - loss: 2.230440855026245 , train acc: 53.125
2023-03-31 18:53:42,803 Step 161 - loss: 2.2407193183898926 , train acc: 50.0
2023-03-31 18:53:43,736 Step 162 - loss: 2.2330074310302734 , train acc: 59.375
2023-03-31 18:53:44,651 Step 163 - loss: 2.227309226989746 , train acc: 57.8125
2023-03-31 18:53:45,580 Step 164 - loss: 2.224194049835205 , train acc: 70.3125
2023-03-31 18:53:46,501 Step 165 - loss: 2.2257959842681885 , train acc: 57.8125
2023-03-31 18:53:47,447 Step 166 - loss: 2.227353096008301 , train acc: 57.8125
2023-03-31 18:53:48,360 Step 167 - loss: 2.2202377319335938 , train acc: 56.25
2023-03-31 18:53:49,273 Step 168 - loss: 2.225038766860962 , train acc: 59.375
2023-03-31 18:53:50,185 Step 169 - loss: 2.2229056358337402 , train acc: 59.375
2023-03-31 18:53:51,117 Step 170 - loss: 2.2098653316497803 , train acc: 75.0
2023-03-31 18:53:52,039 Step 171 - loss: 2.221991539001465 , train acc: 56.25
2023-03-31 18:53:52,959 Step 172 - loss: 2.2191810607910156 , train acc: 62.5
2023-03-31 18:53:53,893 Step 173 - loss: 2.2163524627685547 , train acc: 62.5
2023-03-31 18:53:54,806 Step 174 - loss: 2.2021679878234863 , train acc: 70.3125
2023-03-31 18:53:55,801 Step 175 - loss: 2.2129411697387695 , train acc: 65.625
2023-03-31 18:53:56,725 Step 176 - loss: 2.206911563873291 , train acc: 65.625
2023-03-31 18:53:57,638 Step 177 - loss: 2.221104383468628 , train acc: 70.3125
2023-03-31 18:53:58,558 Step 178 - loss: 2.208791732788086 , train acc: 64.0625
2023-03-31 18:53:59,480 Step 179 - loss: 2.2113609313964844 , train acc: 68.75
2023-03-31 18:54:00,392 Step 180 - loss: 2.230109453201294 , train acc: 43.75
2023-03-31 18:54:01,356 Step 181 - loss: 2.217437744140625 , train acc: 64.0625
2023-03-31 18:54:02,272 Step 182 - loss: 2.2142043113708496 , train acc: 65.625
2023-03-31 18:54:03,185 Step 183 - loss: 2.199357509613037 , train acc: 65.625
2023-03-31 18:54:04,158 Step 184 - loss: 2.2165918350219727 , train acc: 59.375
2023-03-31 18:54:05,069 Step 185 - loss: 2.210754871368408 , train acc: 68.75
2023-03-31 18:54:06,016 Step 186 - loss: 2.208622932434082 , train acc: 65.625
2023-03-31 18:54:06,947 Step 187 - loss: 2.210479497909546 , train acc: 60.9375
2023-03-31 18:54:07,893 Step 188 - loss: 2.200535535812378 , train acc: 68.75
2023-03-31 18:54:08,815 Step 189 - loss: 2.2143807411193848 , train acc: 71.875
2023-03-31 18:54:09,730 Step 190 - loss: 2.193934440612793 , train acc: 68.75
2023-03-31 18:54:10,659 Step 191 - loss: 2.2260451316833496 , train acc: 56.25
2023-03-31 18:54:11,609 Step 192 - loss: 2.1983866691589355 , train acc: 64.0625
2023-03-31 18:54:12,531 Step 193 - loss: 2.2189154624938965 , train acc: 54.6875
2023-03-31 18:54:13,455 Step 194 - loss: 2.206627607345581 , train acc: 62.5
2023-03-31 18:54:14,387 Step 195 - loss: 2.208097457885742 , train acc: 68.75
2023-03-31 18:54:15,313 Step 196 - loss: 2.188044548034668 , train acc: 73.4375
2023-03-31 18:54:16,241 Step 197 - loss: 2.208036422729492 , train acc: 60.9375
2023-03-31 18:54:17,157 Step 198 - loss: 2.208448886871338 , train acc: 64.0625
2023-03-31 18:54:18,090 Step 199 - loss: 2.1921205520629883 , train acc: 75.0
2023-03-31 18:54:19,111 Step 200 - loss: 2.193563461303711 , train acc: 76.5625
2023-03-31 18:54:20,025 Step 201 - loss: 2.1969752311706543 , train acc: 60.9375
2023-03-31 18:54:21,007 Step 202 - loss: 2.2001712322235107 , train acc: 70.3125
2023-03-31 18:54:21,956 Step 203 - loss: 2.199044704437256 , train acc: 59.375
2023-03-31 18:54:22,873 Step 204 - loss: 2.193378448486328 , train acc: 71.875
2023-03-31 18:54:23,800 Step 205 - loss: 2.187286853790283 , train acc: 70.3125
2023-03-31 18:54:24,736 Step 206 - loss: 2.185966968536377 , train acc: 70.3125
2023-03-31 18:54:25,650 Step 207 - loss: 2.177337169647217 , train acc: 78.125
2023-03-31 18:54:26,559 Step 208 - loss: 2.196711540222168 , train acc: 64.0625
2023-03-31 18:54:27,485 Step 209 - loss: 2.196402072906494 , train acc: 67.1875
2023-03-31 18:54:28,424 Step 210 - loss: 2.1847925186157227 , train acc: 64.0625
2023-03-31 18:54:29,347 Step 211 - loss: 2.193150758743286 , train acc: 68.75
2023-03-31 18:54:30,263 Step 212 - loss: 2.178391456604004 , train acc: 76.5625
2023-03-31 18:54:31,197 Step 213 - loss: 2.1882944107055664 , train acc: 67.1875
2023-03-31 18:54:32,223 Step 214 - loss: 2.200148105621338 , train acc: 57.8125
2023-03-31 18:54:33,242 Step 215 - loss: 2.1918253898620605 , train acc: 57.8125
2023-03-31 18:54:34,156 Step 216 - loss: 2.2079033851623535 , train acc: 64.0625
2023-03-31 18:54:35,086 Step 217 - loss: 2.1854095458984375 , train acc: 65.625
2023-03-31 18:54:36,008 Step 218 - loss: 2.194511890411377 , train acc: 65.625
2023-03-31 18:54:36,926 Step 219 - loss: 2.181403160095215 , train acc: 67.1875
2023-03-31 18:54:37,857 Step 220 - loss: 2.173189163208008 , train acc: 75.0
2023-03-31 18:54:38,869 Step 221 - loss: 2.1905813217163086 , train acc: 71.875
2023-03-31 18:54:39,785 Step 222 - loss: 2.1807374954223633 , train acc: 62.5
2023-03-31 18:54:40,698 Step 223 - loss: 2.1824159622192383 , train acc: 65.625
2023-03-31 18:54:41,642 Step 224 - loss: 2.174013376235962 , train acc: 67.1875
2023-03-31 18:54:42,593 Step 225 - loss: 2.1745035648345947 , train acc: 67.1875
2023-03-31 18:54:43,528 Step 226 - loss: 2.1759564876556396 , train acc: 64.0625
2023-03-31 18:54:44,445 Step 227 - loss: 2.18269419670105 , train acc: 57.8125
2023-03-31 18:54:45,408 Step 228 - loss: 2.1912243366241455 , train acc: 60.9375
2023-03-31 18:54:46,332 Step 229 - loss: 2.189471960067749 , train acc: 59.375
2023-03-31 18:54:47,248 Step 230 - loss: 2.190396785736084 , train acc: 70.3125
2023-03-31 18:54:48,178 Step 231 - loss: 2.1887898445129395 , train acc: 68.75
2023-03-31 18:54:49,100 Step 232 - loss: 2.1739492416381836 , train acc: 67.1875
2023-03-31 18:54:50,023 Step 233 - loss: 2.184837818145752 , train acc: 62.5
2023-03-31 18:54:50,937 Step 234 - loss: 2.177957057952881 , train acc: 71.875
2023-03-31 18:54:51,855 Step 235 - loss: 2.1703131198883057 , train acc: 68.75
2023-03-31 18:54:52,769 Step 236 - loss: 2.159679889678955 , train acc: 78.125
2023-03-31 18:54:53,683 Step 237 - loss: 2.1954097747802734 , train acc: 60.9375
2023-03-31 18:54:54,595 Step 238 - loss: 2.166257858276367 , train acc: 65.625
2023-03-31 18:54:55,500 Step 239 - loss: 2.180058002471924 , train acc: 67.1875
2023-03-31 18:54:56,458 Step 240 - loss: 2.1850194931030273 , train acc: 67.1875
2023-03-31 18:54:57,442 Step 241 - loss: 2.1600050926208496 , train acc: 73.4375
2023-03-31 18:54:58,417 Step 242 - loss: 2.185129165649414 , train acc: 67.1875
2023-03-31 18:54:59,332 Step 243 - loss: 2.174581289291382 , train acc: 73.4375
2023-03-31 18:55:00,259 Step 244 - loss: 2.181504249572754 , train acc: 67.1875
2023-03-31 18:55:01,242 Step 245 - loss: 2.1537582874298096 , train acc: 76.5625
2023-03-31 18:55:02,173 Step 246 - loss: 2.177560806274414 , train acc: 59.375
2023-03-31 18:55:03,088 Step 247 - loss: 2.1562206745147705 , train acc: 78.125
2023-03-31 18:55:04,036 Step 248 - loss: 2.1629133224487305 , train acc: 65.625
2023-03-31 18:55:04,971 Step 249 - loss: 2.1779911518096924 , train acc: 65.625
2023-03-31 18:55:05,896 Step 250 - loss: 2.1646275520324707 , train acc: 68.75
2023-03-31 18:55:06,818 Step 251 - loss: 2.145496129989624 , train acc: 79.6875
2023-03-31 18:55:07,731 Step 252 - loss: 2.1485157012939453 , train acc: 73.4375
2023-03-31 18:55:08,663 Step 253 - loss: 2.156022310256958 , train acc: 64.0625
2023-03-31 18:55:09,602 Step 254 - loss: 2.1814374923706055 , train acc: 62.5
2023-03-31 18:55:10,524 Step 255 - loss: 2.173611879348755 , train acc: 62.5
2023-03-31 18:55:11,441 Step 256 - loss: 2.146669387817383 , train acc: 76.5625
2023-03-31 18:55:12,356 Step 257 - loss: 2.1442294120788574 , train acc: 71.875
2023-03-31 18:55:13,277 Step 258 - loss: 2.138796806335449 , train acc: 76.5625
2023-03-31 18:55:14,220 Step 259 - loss: 2.149909496307373 , train acc: 75.0
2023-03-31 18:55:15,136 Step 260 - loss: 2.1478652954101562 , train acc: 75.0
2023-03-31 18:55:16,152 Step 261 - loss: 2.1506052017211914 , train acc: 75.0
2023-03-31 18:55:17,102 Step 262 - loss: 2.1580052375793457 , train acc: 64.0625
2023-03-31 18:55:18,034 Step 263 - loss: 2.143075942993164 , train acc: 71.875
2023-03-31 18:55:19,043 Step 264 - loss: 2.138012409210205 , train acc: 73.4375
2023-03-31 18:55:19,956 Step 265 - loss: 2.16379976272583 , train acc: 67.1875
2023-03-31 18:55:20,870 Step 266 - loss: 2.1516449451446533 , train acc: 71.875
2023-03-31 18:55:21,783 Step 267 - loss: 2.1576781272888184 , train acc: 68.75
2023-03-31 18:55:22,805 Step 268 - loss: 2.118130683898926 , train acc: 75.0
2023-03-31 18:55:23,718 Step 269 - loss: 2.13673734664917 , train acc: 68.75
2023-03-31 18:55:24,632 Step 270 - loss: 2.1347060203552246 , train acc: 70.3125
2023-03-31 18:55:25,547 Step 271 - loss: 2.151638984680176 , train acc: 65.625
2023-03-31 18:55:26,499 Step 272 - loss: 2.1713125705718994 , train acc: 64.0625
2023-03-31 18:55:27,431 Step 273 - loss: 2.1463794708251953 , train acc: 68.75
2023-03-31 18:55:28,351 Step 274 - loss: 2.142239570617676 , train acc: 65.625
2023-03-31 18:55:29,284 Step 275 - loss: 2.1258225440979004 , train acc: 70.3125
2023-03-31 18:55:30,216 Step 276 - loss: 2.1616578102111816 , train acc: 65.625
2023-03-31 18:55:31,141 Step 277 - loss: 2.135136604309082 , train acc: 67.1875
2023-03-31 18:55:32,080 Step 278 - loss: 2.150242805480957 , train acc: 76.5625
2023-03-31 18:55:33,035 Step 279 - loss: 2.1363964080810547 , train acc: 70.3125
2023-03-31 18:55:34,019 Step 280 - loss: 2.1458568572998047 , train acc: 59.375
2023-03-31 18:55:34,959 Step 281 - loss: 2.1490306854248047 , train acc: 64.0625
2023-03-31 18:55:35,862 Step 282 - loss: 2.1462111473083496 , train acc: 60.9375
2023-03-31 18:55:36,774 Step 283 - loss: 2.1482415199279785 , train acc: 59.375
2023-03-31 18:55:37,687 Step 284 - loss: 2.1278481483459473 , train acc: 67.1875
2023-03-31 18:55:38,654 Step 285 - loss: 2.1746833324432373 , train acc: 57.8125
2023-03-31 18:55:39,567 Step 286 - loss: 2.1394214630126953 , train acc: 73.4375
2023-03-31 18:55:40,469 Step 287 - loss: 2.127521514892578 , train acc: 76.5625
2023-03-31 18:55:41,388 Step 288 - loss: 2.140845537185669 , train acc: 65.625
2023-03-31 18:55:42,302 Step 289 - loss: 2.1332778930664062 , train acc: 70.3125
2023-03-31 18:55:43,228 Step 290 - loss: 2.105299472808838 , train acc: 85.9375
2023-03-31 18:55:44,136 Step 291 - loss: 2.138072967529297 , train acc: 76.5625
2023-03-31 18:55:45,045 Step 292 - loss: 2.108448028564453 , train acc: 79.6875
2023-03-31 18:55:45,983 Step 293 - loss: 2.1239075660705566 , train acc: 70.3125
2023-03-31 18:55:46,912 Step 294 - loss: 2.1245522499084473 , train acc: 73.4375
2023-03-31 18:55:47,826 Step 295 - loss: 2.1158499717712402 , train acc: 71.875
2023-03-31 18:55:48,766 Step 296 - loss: 2.1070895195007324 , train acc: 73.4375
2023-03-31 18:55:49,684 Step 297 - loss: 2.098299980163574 , train acc: 79.6875
2023-03-31 18:55:50,688 Step 298 - loss: 2.1351635456085205 , train acc: 73.4375
2023-03-31 18:55:51,609 Step 299 - loss: 2.1274237632751465 , train acc: 60.9375
