2023-04-23 17:06:45,171 train_batch_size: 512
2023-04-23 17:06:45,172 test_batch_size: 512
2023-04-23 17:06:45,172 lr: 5e-05
2023-04-23 17:06:45,172 num_epochs: 50
2023-04-23 17:06:45,172 max_patience: 1
2023-04-23 17:06:46,343 Found cached dataset cifar10 (/home/dongwon/adapt-VL-models-to-vision-only-tasks/./cache/cifar10/plain_text/1.0.0/447d6ec4733dddd1ce3bb577c7166b986eaa4c538dcd9e805ba61f35674a9de4)
2023-04-23 17:06:56,148 Train Epoch: 0
2023-04-23 17:09:50,900 Step 31 - loss: 2.6974189281463623 , train acc: 49.0234375
2023-04-23 17:09:56,197 Step 32 - loss: 2.646876335144043 , train acc: 54.8828125
2023-04-23 17:10:01,317 Step 33 - loss: 2.6394150257110596 , train acc: 53.90625
2023-04-23 17:10:06,576 Step 34 - loss: 2.6585264205932617 , train acc: 54.6875
2023-04-23 17:10:11,802 Step 35 - loss: 2.5908873081207275 , train acc: 55.859375
2023-04-23 17:10:17,050 Step 36 - loss: 2.5963406562805176 , train acc: 57.6171875
2023-04-23 17:10:22,318 Step 37 - loss: 2.5752065181732178 , train acc: 58.984375
2023-04-23 17:10:27,398 Step 38 - loss: 2.5812790393829346 , train acc: 58.984375
2023-04-23 17:10:32,577 Step 39 - loss: 2.593997001647949 , train acc: 57.2265625
2023-04-23 17:10:37,696 Step 40 - loss: 2.5708868503570557 , train acc: 56.640625
2023-04-23 17:10:42,897 Step 41 - loss: 2.5555965900421143 , train acc: 58.3984375
2023-04-23 17:10:48,230 Step 42 - loss: 2.4964561462402344 , train acc: 60.15625
2023-04-23 17:10:53,519 Step 43 - loss: 2.514354944229126 , train acc: 61.71875
2023-04-23 17:10:58,820 Step 44 - loss: 2.4621047973632812 , train acc: 61.9140625
2023-04-23 17:11:04,300 Step 45 - loss: 2.416133403778076 , train acc: 60.7421875
2023-04-23 17:11:10,193 Step 46 - loss: 2.427194833755493 , train acc: 64.0625
2023-04-23 17:11:15,572 Step 47 - loss: 2.461207628250122 , train acc: 61.9140625
2023-04-23 17:11:20,900 Step 48 - loss: 2.433556079864502 , train acc: 61.5234375
2023-04-23 17:11:26,179 Step 49 - loss: 2.481006383895874 , train acc: 58.203125
2023-04-23 17:11:31,455 Step 50 - loss: 2.377476215362549 , train acc: 59.9609375
2023-04-23 17:11:36,715 Step 51 - loss: 2.378796100616455 , train acc: 62.109375
2023-04-23 17:11:42,015 Step 52 - loss: 2.3796610832214355 , train acc: 61.5234375
2023-04-23 17:11:47,280 Step 53 - loss: 2.353945016860962 , train acc: 59.5703125
2023-04-23 17:11:52,514 Step 54 - loss: 2.3099923133850098 , train acc: 64.6484375
2023-04-23 17:11:57,851 Step 55 - loss: 2.2647690773010254 , train acc: 66.2109375
2023-04-23 17:12:03,086 Step 56 - loss: 2.3164448738098145 , train acc: 63.671875
2023-04-23 17:12:08,505 Step 57 - loss: 2.314068555831909 , train acc: 62.890625
2023-04-23 17:12:13,764 Step 58 - loss: 2.197695732116699 , train acc: 67.7734375
2023-04-23 17:12:19,761 Step 59 - loss: 2.2264928817749023 , train acc: 63.4765625
2023-04-23 17:12:25,494 Step 60 - loss: 2.1817715167999268 , train acc: 68.5546875
2023-04-23 17:12:31,371 Step 61 - loss: 2.189256429672241 , train acc: 66.2109375
2023-04-23 17:12:36,617 Step 62 - loss: 2.190246343612671 , train acc: 67.7734375
2023-04-23 17:12:41,836 Step 63 - loss: 2.109160900115967 , train acc: 69.7265625
2023-04-23 17:12:47,084 Step 64 - loss: 2.126926898956299 , train acc: 70.8984375
2023-04-23 17:12:52,153 Step 65 - loss: 2.0947790145874023 , train acc: 70.3125
2023-04-23 17:12:57,429 Step 66 - loss: 2.0592832565307617 , train acc: 72.265625
2023-04-23 17:13:02,648 Step 67 - loss: 2.0234131813049316 , train acc: 72.65625
2023-04-23 17:13:07,857 Step 68 - loss: 2.033846378326416 , train acc: 72.4609375
2023-04-23 17:13:13,120 Step 69 - loss: 1.981614351272583 , train acc: 71.484375
2023-04-23 17:13:18,367 Step 70 - loss: 1.9519954919815063 , train acc: 72.65625
2023-04-23 17:13:23,489 Step 71 - loss: 1.9475828409194946 , train acc: 72.265625
2023-04-23 17:13:28,729 Step 72 - loss: 1.9485535621643066 , train acc: 72.0703125
2023-04-23 17:13:34,160 Step 73 - loss: 1.8901758193969727 , train acc: 75.0
2023-04-23 17:13:39,318 Step 74 - loss: 1.8936275243759155 , train acc: 74.609375
2023-04-23 17:13:44,576 Step 75 - loss: 1.8184969425201416 , train acc: 74.609375
2023-04-23 17:13:49,857 Step 76 - loss: 1.8008177280426025 , train acc: 75.0
2023-04-23 17:13:55,222 Step 77 - loss: 1.8771575689315796 , train acc: 74.21875
2023-04-23 17:14:00,562 Step 78 - loss: 1.820119857788086 , train acc: 74.8046875
2023-04-23 17:14:05,807 Step 79 - loss: 1.7534806728363037 , train acc: 77.1484375
2023-04-23 17:14:11,030 Step 80 - loss: 1.7581368684768677 , train acc: 76.3671875
2023-04-23 17:14:16,259 Step 81 - loss: 1.69259774684906 , train acc: 79.6875
2023-04-23 17:14:21,534 Step 82 - loss: 1.693765640258789 , train acc: 78.125
2023-04-23 17:14:26,775 Step 83 - loss: 1.683105707168579 , train acc: 78.7109375
2023-04-23 17:14:31,831 Step 84 - loss: 1.6885803937911987 , train acc: 77.34375
2023-04-23 17:14:37,049 Step 85 - loss: 1.628823161125183 , train acc: 79.6875
2023-04-23 17:14:42,208 Step 86 - loss: 1.5953289270401 , train acc: 80.078125
2023-04-23 17:14:47,455 Step 87 - loss: 1.598514199256897 , train acc: 78.90625
2023-04-23 17:14:53,014 Step 88 - loss: 1.5444047451019287 , train acc: 81.0546875
2023-04-23 17:14:58,226 Step 89 - loss: 1.5650203227996826 , train acc: 79.6875
2023-04-23 17:15:03,453 Step 90 - loss: 1.5732096433639526 , train acc: 77.734375
2023-04-23 17:15:08,678 Step 91 - loss: 1.5810067653656006 , train acc: 79.4921875
2023-04-23 17:15:13,910 Step 92 - loss: 1.5042531490325928 , train acc: 81.25
2023-04-23 17:15:19,136 Step 93 - loss: 1.400459885597229 , train acc: 83.7890625
2023-04-23 17:15:24,366 Step 94 - loss: 1.4499998092651367 , train acc: 80.859375
2023-04-23 17:15:29,681 Step 95 - loss: 1.3643288612365723 , train acc: 85.9375
2023-04-23 17:15:34,901 Step 96 - loss: 1.4356772899627686 , train acc: 82.421875
2023-04-23 17:15:38,346 Step 97 - loss: 1.4196743965148926 , train acc: 82.73809523809524
2023-04-23 17:15:38,379 Evaluate Epoch: 0
2023-04-23 17:17:22,424 Correct: 8226 / Total: 10000
2023-04-23 17:17:22,425 Average val loss: 1.3881832361221313
2023-04-23 17:17:22,425 Average val acc: 82.26
2023-04-23 17:17:22,783 Best test acc: 82.26
2023-04-23 17:17:22,784 Best model saved at ./checkpoints/ViLT_cifar10_task_description_0.pt
2023-04-23 17:17:22,784 Train Epoch: 1
2023-04-23 17:17:28,628 Step 98 - loss: 1.3753645420074463 , train acc: 83.3984375
2023-04-23 17:17:33,872 Step 99 - loss: 1.3436551094055176 , train acc: 83.0078125
2023-04-23 17:17:39,271 Step 100 - loss: 1.3255594968795776 , train acc: 84.1796875
2023-04-23 17:17:44,562 Step 101 - loss: 1.398313283920288 , train acc: 81.25
2023-04-23 17:17:49,809 Step 102 - loss: 1.2624924182891846 , train acc: 84.1796875
2023-04-23 17:17:55,035 Step 103 - loss: 1.2742228507995605 , train acc: 84.9609375
2023-04-23 17:18:00,254 Step 104 - loss: 1.2478458881378174 , train acc: 83.3984375
2023-04-23 17:18:05,487 Step 105 - loss: 1.2857944965362549 , train acc: 82.03125
2023-04-23 17:18:10,691 Step 106 - loss: 1.1989367008209229 , train acc: 85.9375
2023-04-23 17:18:15,939 Step 107 - loss: 1.2387125492095947 , train acc: 86.328125
2023-04-23 17:18:21,850 Step 108 - loss: 1.1268163919448853 , train acc: 85.9375
2023-04-23 17:18:27,153 Step 109 - loss: 1.1179742813110352 , train acc: 87.3046875
2023-04-23 17:18:32,368 Step 110 - loss: 1.1892786026000977 , train acc: 85.3515625
2023-04-23 17:18:37,574 Step 111 - loss: 1.0945090055465698 , train acc: 88.0859375
2023-04-23 17:18:42,846 Step 112 - loss: 1.0919328927993774 , train acc: 87.6953125
2023-04-23 17:18:48,240 Step 113 - loss: 1.0754998922348022 , train acc: 87.3046875
2023-04-23 17:18:53,492 Step 114 - loss: 1.115045189857483 , train acc: 86.1328125
2023-04-23 17:18:58,719 Step 115 - loss: 1.1048119068145752 , train acc: 85.15625
2023-04-23 17:19:03,979 Step 116 - loss: 0.909942626953125 , train acc: 91.796875
2023-04-23 17:19:09,211 Step 117 - loss: 1.010259747505188 , train acc: 88.671875
2023-04-23 17:19:14,463 Step 118 - loss: 1.0867769718170166 , train acc: 86.5234375
2023-04-23 17:19:19,720 Step 119 - loss: 1.0457260608673096 , train acc: 86.71875
2023-04-23 17:19:24,967 Step 120 - loss: 1.0536913871765137 , train acc: 85.15625
2023-04-23 17:19:30,208 Step 121 - loss: 1.061244010925293 , train acc: 83.984375
2023-04-23 17:19:35,475 Step 122 - loss: 1.025754690170288 , train acc: 87.109375
2023-04-23 17:19:40,725 Step 123 - loss: 0.9985396265983582 , train acc: 86.71875
2023-04-23 17:19:45,999 Step 124 - loss: 0.907821536064148 , train acc: 87.6953125
2023-04-23 17:19:51,258 Step 125 - loss: 0.9854870438575745 , train acc: 87.6953125
2023-04-23 17:19:56,513 Step 126 - loss: 0.9465911984443665 , train acc: 88.0859375
2023-04-23 17:20:01,757 Step 127 - loss: 0.9412469863891602 , train acc: 88.671875
2023-04-23 17:20:07,006 Step 128 - loss: 0.933977484703064 , train acc: 87.5
2023-04-23 17:20:12,274 Step 129 - loss: 0.9053077697753906 , train acc: 88.4765625
2023-04-23 17:20:17,542 Step 130 - loss: 0.8601152300834656 , train acc: 89.0625
2023-04-23 17:20:22,878 Step 131 - loss: 0.9047334790229797 , train acc: 86.5234375
2023-04-23 17:20:28,159 Step 132 - loss: 0.873494029045105 , train acc: 89.2578125
2023-04-23 17:20:33,425 Step 133 - loss: 0.8023264408111572 , train acc: 90.4296875
2023-04-23 17:20:38,669 Step 134 - loss: 0.8471604585647583 , train acc: 90.234375
2023-04-23 17:20:43,762 Step 135 - loss: 0.8779355883598328 , train acc: 88.8671875
2023-04-23 17:20:49,020 Step 136 - loss: 0.847846269607544 , train acc: 88.8671875
2023-04-23 17:20:54,312 Step 137 - loss: 0.8028607964515686 , train acc: 89.2578125
2023-04-23 17:20:59,561 Step 138 - loss: 0.7450800538063049 , train acc: 91.015625
2023-04-23 17:21:04,788 Step 139 - loss: 0.7531604766845703 , train acc: 90.625
2023-04-23 17:21:10,026 Step 140 - loss: 0.8089268207550049 , train acc: 88.671875
2023-04-23 17:21:15,262 Step 141 - loss: 0.7628086805343628 , train acc: 91.015625
2023-04-23 17:21:20,530 Step 142 - loss: 0.7762884497642517 , train acc: 89.0625
2023-04-23 17:21:25,801 Step 143 - loss: 0.7047981023788452 , train acc: 92.3828125
2023-04-23 17:21:31,042 Step 144 - loss: 0.7070221900939941 , train acc: 91.796875
2023-04-23 17:21:36,346 Step 145 - loss: 0.7035937309265137 , train acc: 89.6484375
2023-04-23 17:21:41,647 Step 146 - loss: 0.6834805011749268 , train acc: 91.9921875
2023-04-23 17:21:46,884 Step 147 - loss: 0.7270026206970215 , train acc: 90.4296875
2023-04-23 17:21:52,173 Step 148 - loss: 0.7006472945213318 , train acc: 91.015625
2023-04-23 17:21:57,525 Step 149 - loss: 0.7035091519355774 , train acc: 89.84375
2023-04-23 17:22:02,768 Step 150 - loss: 0.7696216702461243 , train acc: 89.6484375
2023-04-23 17:22:08,035 Step 151 - loss: 0.6568645238876343 , train acc: 92.3828125
2023-04-23 17:22:13,384 Step 152 - loss: 0.6563770174980164 , train acc: 91.796875
2023-04-23 17:22:18,609 Step 153 - loss: 0.7163956165313721 , train acc: 89.0625
2023-04-23 17:22:23,950 Step 154 - loss: 0.6753033399581909 , train acc: 90.0390625
2023-04-23 17:22:29,231 Step 155 - loss: 0.6532741785049438 , train acc: 90.625
2023-04-23 17:22:34,496 Step 156 - loss: 0.6925292015075684 , train acc: 89.84375
2023-04-23 17:22:39,759 Step 157 - loss: 0.6396111249923706 , train acc: 91.796875
2023-04-23 17:22:44,998 Step 158 - loss: 0.7117732763290405 , train acc: 88.671875
2023-04-23 17:22:50,288 Step 159 - loss: 0.7511472105979919 , train acc: 89.453125
2023-04-23 17:22:55,382 Step 160 - loss: 0.6255120038986206 , train acc: 91.015625
2023-04-23 17:23:00,619 Step 161 - loss: 0.6850935220718384 , train acc: 89.453125
2023-04-23 17:23:05,867 Step 162 - loss: 0.6320086717605591 , train acc: 91.796875
2023-04-23 17:23:10,936 Step 163 - loss: 0.6364190578460693 , train acc: 91.796875
2023-04-23 17:23:16,024 Step 164 - loss: 0.6707819700241089 , train acc: 89.84375
2023-04-23 17:23:21,288 Step 165 - loss: 0.6862848401069641 , train acc: 90.0390625
2023-04-23 17:23:26,520 Step 166 - loss: 0.5957068800926208 , train acc: 92.578125
2023-04-23 17:23:31,788 Step 167 - loss: 0.5995141267776489 , train acc: 91.796875
2023-04-23 17:23:37,041 Step 168 - loss: 0.6991091966629028 , train acc: 90.625
2023-04-23 17:23:42,286 Step 169 - loss: 0.59934401512146 , train acc: 91.015625
2023-04-23 17:23:47,537 Step 170 - loss: 0.6728824377059937 , train acc: 89.84375
2023-04-23 17:23:52,779 Step 171 - loss: 0.6622865200042725 , train acc: 89.6484375
2023-04-23 17:23:58,022 Step 172 - loss: 0.5396729707717896 , train acc: 92.578125
2023-04-23 17:24:03,268 Step 173 - loss: 0.60174560546875 , train acc: 90.234375
2023-04-23 17:24:08,509 Step 174 - loss: 0.6504240036010742 , train acc: 90.4296875
2023-04-23 17:24:13,605 Step 175 - loss: 0.5947889089584351 , train acc: 91.9921875
2023-04-23 17:24:18,910 Step 176 - loss: 0.676283597946167 , train acc: 88.8671875
2023-04-23 17:24:24,005 Step 177 - loss: 0.732968807220459 , train acc: 88.671875
2023-04-23 17:24:29,235 Step 178 - loss: 0.599417507648468 , train acc: 91.9921875
2023-04-23 17:24:34,328 Step 179 - loss: 0.5801873207092285 , train acc: 91.796875
2023-04-23 17:24:39,448 Step 180 - loss: 0.632952094078064 , train acc: 91.40625
2023-04-23 17:24:44,696 Step 181 - loss: 0.5777045488357544 , train acc: 91.40625
2023-04-23 17:24:49,954 Step 182 - loss: 0.6109223365783691 , train acc: 91.2109375
2023-04-23 17:24:55,873 Step 183 - loss: 0.6241265535354614 , train acc: 90.8203125
2023-04-23 17:25:01,915 Step 184 - loss: 0.6192759275436401 , train acc: 91.40625
2023-04-23 17:25:07,647 Step 185 - loss: 0.5547299385070801 , train acc: 92.3828125
2023-04-23 17:25:13,107 Step 186 - loss: 0.5753089189529419 , train acc: 91.015625
2023-04-23 17:25:18,733 Step 187 - loss: 0.6177865266799927 , train acc: 91.015625
2023-04-23 17:25:23,984 Step 188 - loss: 0.5950767993927002 , train acc: 91.40625
2023-04-23 17:25:29,841 Step 189 - loss: 0.6051421165466309 , train acc: 92.578125
2023-04-23 17:25:35,148 Step 190 - loss: 0.5360091328620911 , train acc: 91.796875
2023-04-23 17:25:40,378 Step 191 - loss: 0.6099005937576294 , train acc: 91.40625
2023-04-23 17:25:45,618 Step 192 - loss: 0.5752352476119995 , train acc: 91.2109375
2023-04-23 17:25:50,868 Step 193 - loss: 0.5900865793228149 , train acc: 91.796875
2023-04-23 17:25:56,104 Step 194 - loss: 0.5213285684585571 , train acc: 92.578125
2023-04-23 17:25:59,360 Step 195 - loss: 0.5411733388900757 , train acc: 91.96428571428571
2023-04-23 17:25:59,393 Evaluate Epoch: 1
2023-04-23 17:27:41,557 Correct: 9069 / Total: 10000
2023-04-23 17:27:41,558 Average val loss: 0.5968101620674133
2023-04-23 17:27:41,558 Average val acc: 90.69
2023-04-23 17:27:41,949 Best test acc: 90.69
2023-04-23 17:27:41,949 Best model saved at ./checkpoints/ViLT_cifar10_task_description_1.pt
2023-04-23 17:27:41,950 Train Epoch: 2
2023-04-23 17:27:46,968 Step 196 - loss: 0.5645164251327515 , train acc: 90.234375
2023-04-23 17:27:52,013 Step 197 - loss: 0.5342050790786743 , train acc: 92.3828125
2023-04-23 17:27:57,068 Step 198 - loss: 0.5499839186668396 , train acc: 92.578125
2023-04-23 17:28:02,377 Step 199 - loss: 0.48957332968711853 , train acc: 93.1640625
2023-04-23 17:28:07,611 Step 200 - loss: 0.596286952495575 , train acc: 90.234375
2023-04-23 17:28:12,930 Step 201 - loss: 0.4929237365722656 , train acc: 92.1875
2023-04-23 17:28:18,173 Step 202 - loss: 0.5420281887054443 , train acc: 91.9921875
2023-04-23 17:28:23,389 Step 203 - loss: 0.6052564382553101 , train acc: 92.1875
2023-04-23 17:28:28,605 Step 204 - loss: 0.4070577025413513 , train acc: 95.5078125
2023-04-23 17:28:33,828 Step 205 - loss: 0.5440481901168823 , train acc: 91.40625
2023-04-23 17:28:39,056 Step 206 - loss: 0.6335232257843018 , train acc: 89.6484375
2023-04-23 17:28:44,275 Step 207 - loss: 0.6247563362121582 , train acc: 90.234375
2023-04-23 17:28:49,509 Step 208 - loss: 0.49702930450439453 , train acc: 93.75
2023-04-23 17:28:54,789 Step 209 - loss: 0.5347751379013062 , train acc: 90.8203125
2023-04-23 17:29:00,058 Step 210 - loss: 0.4569213092327118 , train acc: 92.96875
2023-04-23 17:29:05,473 Step 211 - loss: 0.49308446049690247 , train acc: 93.75
2023-04-23 17:29:10,682 Step 212 - loss: 0.5368180871009827 , train acc: 91.40625
2023-04-23 17:29:15,881 Step 213 - loss: 0.5892254114151001 , train acc: 90.0390625
2023-04-23 17:29:21,099 Step 214 - loss: 0.5562661290168762 , train acc: 91.015625
2023-04-23 17:29:26,360 Step 215 - loss: 0.5768988728523254 , train acc: 90.4296875
2023-04-23 17:29:31,756 Step 216 - loss: 0.49770596623420715 , train acc: 92.3828125
2023-04-23 17:29:36,863 Step 217 - loss: 0.5341345071792603 , train acc: 92.7734375
2023-04-23 17:29:42,201 Step 218 - loss: 0.5357161164283752 , train acc: 92.3828125
2023-04-23 17:29:47,541 Step 219 - loss: 0.5873256921768188 , train acc: 91.2109375
2023-04-23 17:29:52,758 Step 220 - loss: 0.6713018417358398 , train acc: 88.671875
2023-04-23 17:29:57,999 Step 221 - loss: 0.51955246925354 , train acc: 92.96875
2023-04-23 17:30:03,238 Step 222 - loss: 0.5881243348121643 , train acc: 88.8671875
2023-04-23 17:30:08,829 Step 223 - loss: 0.5143203735351562 , train acc: 92.1875
2023-04-23 17:30:14,274 Step 224 - loss: 0.4414823353290558 , train acc: 94.3359375
2023-04-23 17:30:19,543 Step 225 - loss: 0.43631231784820557 , train acc: 94.3359375
2023-04-23 17:30:24,831 Step 226 - loss: 0.5085309743881226 , train acc: 91.9921875
2023-04-23 17:30:30,068 Step 227 - loss: 0.6158406734466553 , train acc: 89.0625
2023-04-23 17:30:35,346 Step 228 - loss: 0.524214506149292 , train acc: 92.578125
2023-04-23 17:30:40,749 Step 229 - loss: 0.5358386039733887 , train acc: 92.1875
2023-04-23 17:30:46,009 Step 230 - loss: 0.5078890919685364 , train acc: 91.9921875
2023-04-23 17:30:51,231 Step 231 - loss: 0.5250793099403381 , train acc: 92.1875
2023-04-23 17:30:56,449 Step 232 - loss: 0.5515325665473938 , train acc: 90.625
2023-04-23 17:31:01,657 Step 233 - loss: 0.46978747844696045 , train acc: 93.1640625
2023-04-23 17:31:06,877 Step 234 - loss: 0.578614354133606 , train acc: 90.0390625
2023-04-23 17:31:12,239 Step 235 - loss: 0.4868622124195099 , train acc: 91.40625
2023-04-23 17:31:17,573 Step 236 - loss: 0.542083203792572 , train acc: 90.625
2023-04-23 17:31:22,810 Step 237 - loss: 0.47671210765838623 , train acc: 92.96875
2023-04-23 17:31:27,858 Step 238 - loss: 0.5221227407455444 , train acc: 92.1875
2023-04-23 17:31:33,087 Step 239 - loss: 0.5240243673324585 , train acc: 92.1875
2023-04-23 17:31:38,306 Step 240 - loss: 0.5307548642158508 , train acc: 91.015625
2023-04-23 17:31:43,953 Step 241 - loss: 0.4335547685623169 , train acc: 94.140625
2023-04-23 17:31:49,190 Step 242 - loss: 0.5358453989028931 , train acc: 91.796875
2023-04-23 17:31:55,045 Step 243 - loss: 0.49728602170944214 , train acc: 91.6015625
2023-04-23 17:32:00,271 Step 244 - loss: 0.4323347210884094 , train acc: 93.9453125
2023-04-23 17:32:05,556 Step 245 - loss: 0.5023953914642334 , train acc: 92.3828125
2023-04-23 17:32:10,906 Step 246 - loss: 0.5647175312042236 , train acc: 91.2109375
2023-04-23 17:32:16,398 Step 247 - loss: 0.4647552967071533 , train acc: 93.9453125
2023-04-23 17:32:21,663 Step 248 - loss: 0.46127772331237793 , train acc: 93.75
2023-04-23 17:32:26,730 Step 249 - loss: 0.46570396423339844 , train acc: 92.578125
2023-04-23 17:32:31,810 Step 250 - loss: 0.4561978578567505 , train acc: 93.1640625
2023-04-23 17:32:36,924 Step 251 - loss: 0.5076357126235962 , train acc: 91.6015625
2023-04-23 17:32:42,129 Step 252 - loss: 0.4964934289455414 , train acc: 93.75
2023-04-23 17:32:47,186 Step 253 - loss: 0.41790783405303955 , train acc: 94.921875
2023-04-23 17:32:52,423 Step 254 - loss: 0.5826362371444702 , train acc: 89.84375
2023-04-23 17:32:57,683 Step 255 - loss: 0.5114259719848633 , train acc: 92.7734375
2023-04-23 17:33:02,942 Step 256 - loss: 0.44266238808631897 , train acc: 93.5546875
2023-04-23 17:33:08,181 Step 257 - loss: 0.4349888861179352 , train acc: 94.53125
2023-04-23 17:33:13,437 Step 258 - loss: 0.5076911449432373 , train acc: 91.015625
2023-04-23 17:33:19,013 Step 259 - loss: 0.477656751871109 , train acc: 92.96875
2023-04-23 17:33:24,493 Step 260 - loss: 0.5031239986419678 , train acc: 91.9921875
2023-04-23 17:33:29,775 Step 261 - loss: 0.5106868147850037 , train acc: 92.578125
2023-04-23 17:33:35,051 Step 262 - loss: 0.5032480955123901 , train acc: 93.75
2023-04-23 17:33:40,288 Step 263 - loss: 0.5578277111053467 , train acc: 90.4296875
2023-04-23 17:33:45,516 Step 264 - loss: 0.5274143218994141 , train acc: 91.796875
2023-04-23 17:33:50,763 Step 265 - loss: 0.44399720430374146 , train acc: 92.3828125
2023-04-23 17:33:56,501 Step 266 - loss: 0.4614216089248657 , train acc: 93.359375
2023-04-23 17:34:01,762 Step 267 - loss: 0.529022216796875 , train acc: 91.40625
2023-04-23 17:34:07,089 Step 268 - loss: 0.5228409767150879 , train acc: 92.1875
2023-04-23 17:34:12,583 Step 269 - loss: 0.5292494297027588 , train acc: 91.015625
2023-04-23 17:34:17,966 Step 270 - loss: 0.4565652012825012 , train acc: 93.75
2023-04-23 17:34:23,223 Step 271 - loss: 0.5127983093261719 , train acc: 91.9921875
2023-04-23 17:34:29,225 Step 272 - loss: 0.5408689975738525 , train acc: 91.015625
2023-04-23 17:34:34,462 Step 273 - loss: 0.4584190249443054 , train acc: 90.8203125
2023-04-23 17:34:40,198 Step 274 - loss: 0.5430825352668762 , train acc: 90.4296875
2023-04-23 17:34:45,417 Step 275 - loss: 0.5704840421676636 , train acc: 91.2109375
2023-04-23 17:34:51,147 Step 276 - loss: 0.5167019963264465 , train acc: 91.015625
2023-04-23 17:34:56,479 Step 277 - loss: 0.48529505729675293 , train acc: 92.7734375
2023-04-23 17:35:01,751 Step 278 - loss: 0.46056804060935974 , train acc: 93.75
2023-04-23 17:35:07,042 Step 279 - loss: 0.4915711581707001 , train acc: 90.8203125
2023-04-23 17:35:12,321 Step 280 - loss: 0.5130314826965332 , train acc: 90.625
2023-04-23 17:35:17,467 Step 281 - loss: 0.47493723034858704 , train acc: 92.1875
2023-04-23 17:35:22,745 Step 282 - loss: 0.48658066987991333 , train acc: 92.3828125
2023-04-23 17:35:28,114 Step 283 - loss: 0.5650185942649841 , train acc: 91.2109375
2023-04-23 17:35:33,408 Step 284 - loss: 0.5510600805282593 , train acc: 91.015625
2023-04-23 17:35:38,750 Step 285 - loss: 0.49981606006622314 , train acc: 92.1875
2023-04-23 17:35:44,013 Step 286 - loss: 0.4521835446357727 , train acc: 92.7734375
2023-04-23 17:35:49,903 Step 287 - loss: 0.3964356780052185 , train acc: 92.7734375
