2023-03-27 19:09:07,439 train_batch_size: 512
2023-03-27 19:09:07,439 test_batch_size: 512
2023-03-27 19:09:07,439 lr: 5e-05
2023-03-27 19:09:07,439 num_epochs: 50
2023-03-27 19:09:07,439 max_patience: 1
2023-03-27 19:09:08,947 Found cached dataset cifar100 (/home/dongwon/adapt-VL-models-to-vision-only-tasks/./cache/cifar100/cifar100/1.0.0/f365c8b725c23e8f0f8d725c3641234d9331cd2f62919d1381d1baa5b3ba3142)
2023-03-27 19:09:13,631 Train Epoch: 0
2023-03-27 19:11:40,899 Step 23 - loss: 16.645856857299805 , train acc: 0.1953125
2023-03-27 19:11:47,085 Step 24 - loss: 15.896410942077637 , train acc: 0.78125
2023-03-27 19:11:53,086 Step 25 - loss: 15.254847526550293 , train acc: 1.7578125
2023-03-27 19:11:59,418 Step 26 - loss: 14.594247817993164 , train acc: 1.171875
2023-03-27 19:12:06,129 Step 27 - loss: 14.08669662475586 , train acc: 0.78125
2023-03-27 19:12:12,603 Step 28 - loss: 13.565659523010254 , train acc: 0.9765625
2023-03-27 19:12:18,606 Step 29 - loss: 13.141634941101074 , train acc: 1.3671875
2023-03-27 19:12:24,489 Step 30 - loss: 12.694992065429688 , train acc: 1.3671875
2023-03-27 19:12:30,096 Step 31 - loss: 12.265104293823242 , train acc: 1.7578125
2023-03-27 19:12:36,200 Step 32 - loss: 11.933999061584473 , train acc: 2.34375
2023-03-27 19:12:42,405 Step 33 - loss: 11.587227821350098 , train acc: 1.3671875
2023-03-27 19:12:48,310 Step 34 - loss: 11.319180488586426 , train acc: 1.171875
2023-03-27 19:12:54,156 Step 35 - loss: 11.004313468933105 , train acc: 1.7578125
2023-03-27 19:13:00,451 Step 36 - loss: 10.742355346679688 , train acc: 1.171875
2023-03-27 19:13:06,676 Step 37 - loss: 10.505297660827637 , train acc: 1.7578125
2023-03-27 19:13:12,877 Step 38 - loss: 10.231267929077148 , train acc: 1.3671875
2023-03-27 19:13:19,108 Step 39 - loss: 10.001715660095215 , train acc: 1.171875
2023-03-27 19:13:25,487 Step 40 - loss: 9.821398735046387 , train acc: 2.34375
2023-03-27 19:13:31,710 Step 41 - loss: 9.630107879638672 , train acc: 1.7578125
2023-03-27 19:13:37,556 Step 42 - loss: 9.436518669128418 , train acc: 2.5390625
2023-03-27 19:13:43,750 Step 43 - loss: 9.237719535827637 , train acc: 3.125
2023-03-27 19:13:50,202 Step 44 - loss: 9.116806983947754 , train acc: 1.5625
2023-03-27 19:13:56,836 Step 45 - loss: 8.941106796264648 , train acc: 1.953125
2023-03-27 19:14:03,288 Step 46 - loss: 8.805060386657715 , train acc: 1.953125
2023-03-27 19:14:09,412 Step 47 - loss: 8.677599906921387 , train acc: 1.953125
2023-03-27 19:14:15,704 Step 48 - loss: 8.549516677856445 , train acc: 0.9765625
2023-03-27 19:14:22,074 Step 49 - loss: 8.434520721435547 , train acc: 1.953125
2023-03-27 19:14:28,236 Step 50 - loss: 8.333579063415527 , train acc: 1.5625
2023-03-27 19:14:34,215 Step 51 - loss: 8.19497299194336 , train acc: 1.5625
2023-03-27 19:14:40,261 Step 52 - loss: 8.098052024841309 , train acc: 2.5390625
2023-03-27 19:14:46,239 Step 53 - loss: 7.991781234741211 , train acc: 1.171875
2023-03-27 19:14:52,262 Step 54 - loss: 7.892273426055908 , train acc: 1.3671875
2023-03-27 19:14:58,097 Step 55 - loss: 7.819299221038818 , train acc: 1.953125
2023-03-27 19:15:04,524 Step 56 - loss: 7.733205795288086 , train acc: 2.1484375
2023-03-27 19:15:10,646 Step 57 - loss: 7.658851146697998 , train acc: 2.34375
2023-03-27 19:15:16,943 Step 58 - loss: 7.55699348449707 , train acc: 0.9765625
2023-03-27 19:15:23,269 Step 59 - loss: 7.4739670753479 , train acc: 2.1484375
2023-03-27 19:15:29,336 Step 60 - loss: 7.422513008117676 , train acc: 1.953125
2023-03-27 19:15:35,507 Step 61 - loss: 7.358575820922852 , train acc: 1.5625
2023-03-27 19:15:41,706 Step 62 - loss: 7.2937211990356445 , train acc: 2.734375
2023-03-27 19:15:47,883 Step 63 - loss: 7.236842632293701 , train acc: 2.34375
2023-03-27 19:15:53,518 Step 64 - loss: 7.16240930557251 , train acc: 1.5625
2023-03-27 19:15:59,325 Step 65 - loss: 7.112813949584961 , train acc: 2.5390625
2023-03-27 19:16:05,019 Step 66 - loss: 7.061138153076172 , train acc: 0.9765625
2023-03-27 19:16:10,633 Step 67 - loss: 7.014340400695801 , train acc: 3.90625
2023-03-27 19:16:16,473 Step 68 - loss: 6.973269462585449 , train acc: 1.953125
2023-03-27 19:16:23,899 Step 69 - loss: 6.908447265625 , train acc: 2.9296875
2023-03-27 19:16:29,876 Step 70 - loss: 6.8538641929626465 , train acc: 1.5625
2023-03-27 19:16:35,558 Step 71 - loss: 6.825979709625244 , train acc: 1.953125
2023-03-27 19:16:41,254 Step 72 - loss: 6.781250953674316 , train acc: 2.5390625
2023-03-27 19:16:46,763 Step 73 - loss: 6.735528945922852 , train acc: 2.1484375
2023-03-27 19:16:52,376 Step 74 - loss: 6.709983825683594 , train acc: 2.734375
2023-03-27 19:16:58,118 Step 75 - loss: 6.663248062133789 , train acc: 2.1484375
2023-03-27 19:17:05,214 Step 76 - loss: 6.633362770080566 , train acc: 2.1484375
2023-03-27 19:17:10,942 Step 77 - loss: 6.606785774230957 , train acc: 1.7578125
2023-03-27 19:17:16,760 Step 78 - loss: 6.563196182250977 , train acc: 2.9296875
2023-03-27 19:17:22,678 Step 79 - loss: 6.520908355712891 , train acc: 2.5390625
2023-03-27 19:17:28,833 Step 80 - loss: 6.512103080749512 , train acc: 2.34375
2023-03-27 19:17:34,364 Step 81 - loss: 6.4565839767456055 , train acc: 2.5390625
2023-03-27 19:17:40,693 Step 82 - loss: 6.43161153793335 , train acc: 3.3203125
2023-03-27 19:17:47,099 Step 83 - loss: 6.440643310546875 , train acc: 1.171875
2023-03-27 19:17:53,042 Step 84 - loss: 6.38964319229126 , train acc: 0.9765625
2023-03-27 19:17:59,038 Step 85 - loss: 6.365994453430176 , train acc: 1.3671875
2023-03-27 19:18:04,983 Step 86 - loss: 6.337637424468994 , train acc: 1.3671875
2023-03-27 19:18:10,997 Step 87 - loss: 6.3027849197387695 , train acc: 2.5390625
2023-03-27 19:18:17,395 Step 88 - loss: 6.2878923416137695 , train acc: 2.9296875
2023-03-27 19:18:23,602 Step 89 - loss: 6.272542476654053 , train acc: 2.9296875
2023-03-27 19:18:29,416 Step 90 - loss: 6.240218162536621 , train acc: 3.7109375
2023-03-27 19:18:35,324 Step 91 - loss: 6.222377777099609 , train acc: 2.34375
2023-03-27 19:18:41,130 Step 92 - loss: 6.211728096008301 , train acc: 2.5390625
2023-03-27 19:18:47,185 Step 93 - loss: 6.185427665710449 , train acc: 3.3203125
2023-03-27 19:18:52,883 Step 94 - loss: 6.167549133300781 , train acc: 1.7578125
2023-03-27 19:18:58,775 Step 95 - loss: 6.154331684112549 , train acc: 3.90625
2023-03-27 19:19:04,476 Step 96 - loss: 6.139303207397461 , train acc: 1.7578125
2023-03-27 19:19:08,400 Step 97 - loss: 6.122641086578369 , train acc: 1.7857142857142858
2023-03-27 19:19:08,448 Evaluate Epoch: 0
2023-03-27 19:21:03,620 Correct: 281 / Total: 10000
2023-03-27 19:21:03,620 Average val loss: 6.096625328063965
2023-03-27 19:21:03,620 Average val acc: 2.81
2023-03-27 19:21:04,095 Best test acc: 2.81
2023-03-27 19:21:04,095 Best model saved at ./checkpoints/cifar100_best_model0.pt
2023-03-27 19:21:04,096 Train Epoch: 1
2023-03-27 19:21:10,514 Step 98 - loss: 6.119596004486084 , train acc: 1.953125
2023-03-27 19:21:16,854 Step 99 - loss: 6.0711565017700195 , train acc: 3.7109375
2023-03-27 19:21:23,296 Step 100 - loss: 6.076739311218262 , train acc: 2.1484375
2023-03-27 19:21:29,657 Step 101 - loss: 6.044546127319336 , train acc: 2.9296875
2023-03-27 19:21:35,789 Step 102 - loss: 6.0318803787231445 , train acc: 2.734375
2023-03-27 19:21:42,243 Step 103 - loss: 6.026296138763428 , train acc: 2.34375
2023-03-27 19:21:48,500 Step 104 - loss: 6.013713836669922 , train acc: 3.3203125
2023-03-27 19:21:54,819 Step 105 - loss: 5.9895219802856445 , train acc: 2.5390625
2023-03-27 19:22:00,845 Step 106 - loss: 5.996755599975586 , train acc: 2.34375
2023-03-27 19:22:06,580 Step 107 - loss: 5.966527938842773 , train acc: 3.125
2023-03-27 19:22:12,247 Step 108 - loss: 5.950823783874512 , train acc: 2.5390625
2023-03-27 19:22:17,867 Step 109 - loss: 5.952912330627441 , train acc: 3.3203125
2023-03-27 19:22:23,498 Step 110 - loss: 5.935793876647949 , train acc: 2.34375
2023-03-27 19:22:29,610 Step 111 - loss: 5.924764633178711 , train acc: 3.7109375
2023-03-27 19:22:35,200 Step 112 - loss: 5.911109924316406 , train acc: 2.734375
2023-03-27 19:22:41,045 Step 113 - loss: 5.896834373474121 , train acc: 3.90625
2023-03-27 19:22:46,861 Step 114 - loss: 5.882575511932373 , train acc: 3.90625
2023-03-27 19:22:53,194 Step 115 - loss: 5.888453483581543 , train acc: 3.515625
2023-03-27 19:22:59,855 Step 116 - loss: 5.868280410766602 , train acc: 2.9296875
2023-03-27 19:23:05,855 Step 117 - loss: 5.875303268432617 , train acc: 3.7109375
2023-03-27 19:23:11,939 Step 118 - loss: 5.8413166999816895 , train acc: 2.9296875
2023-03-27 19:23:18,219 Step 119 - loss: 5.844976902008057 , train acc: 2.9296875
2023-03-27 19:23:24,769 Step 120 - loss: 5.8340044021606445 , train acc: 4.296875
2023-03-27 19:23:30,618 Step 121 - loss: 5.827141284942627 , train acc: 4.296875
2023-03-27 19:23:36,470 Step 122 - loss: 5.81470251083374 , train acc: 6.0546875
2023-03-27 19:23:42,318 Step 123 - loss: 5.81011438369751 , train acc: 2.734375
2023-03-27 19:23:48,224 Step 124 - loss: 5.800223350524902 , train acc: 3.515625
2023-03-27 19:23:54,263 Step 125 - loss: 5.793632984161377 , train acc: 4.4921875
2023-03-27 19:24:00,283 Step 126 - loss: 5.78130578994751 , train acc: 4.296875
2023-03-27 19:24:06,611 Step 127 - loss: 5.785763740539551 , train acc: 3.7109375
2023-03-27 19:24:13,075 Step 128 - loss: 5.7698564529418945 , train acc: 3.7109375
2023-03-27 19:24:19,529 Step 129 - loss: 5.768836498260498 , train acc: 2.9296875
2023-03-27 19:24:25,536 Step 130 - loss: 5.7558441162109375 , train acc: 4.6875
2023-03-27 19:24:31,419 Step 131 - loss: 5.755699157714844 , train acc: 4.6875
2023-03-27 19:24:37,157 Step 132 - loss: 5.7406535148620605 , train acc: 4.4921875
2023-03-27 19:24:43,083 Step 133 - loss: 5.731203556060791 , train acc: 7.421875
2023-03-27 19:24:48,712 Step 134 - loss: 5.716169357299805 , train acc: 6.8359375
2023-03-27 19:24:54,611 Step 135 - loss: 5.719135761260986 , train acc: 5.2734375
2023-03-27 19:25:00,781 Step 136 - loss: 5.712042808532715 , train acc: 5.078125
2023-03-27 19:25:06,676 Step 137 - loss: 5.700250148773193 , train acc: 5.078125
2023-03-27 19:25:12,502 Step 138 - loss: 5.693068504333496 , train acc: 6.25
2023-03-27 19:25:18,537 Step 139 - loss: 5.696145057678223 , train acc: 5.46875
2023-03-27 19:25:24,486 Step 140 - loss: 5.70350456237793 , train acc: 4.6875
2023-03-27 19:25:30,558 Step 141 - loss: 5.695323467254639 , train acc: 4.8828125
2023-03-27 19:25:36,555 Step 142 - loss: 5.669936180114746 , train acc: 5.46875
2023-03-27 19:25:42,512 Step 143 - loss: 5.693533420562744 , train acc: 2.9296875
2023-03-27 19:25:48,099 Step 144 - loss: 5.669500827789307 , train acc: 6.640625
2023-03-27 19:25:54,641 Step 145 - loss: 5.673919677734375 , train acc: 4.1015625
2023-03-27 19:26:00,203 Step 146 - loss: 5.647271156311035 , train acc: 6.8359375
2023-03-27 19:26:06,091 Step 147 - loss: 5.669038772583008 , train acc: 4.8828125
2023-03-27 19:26:12,009 Step 148 - loss: 5.660198211669922 , train acc: 4.8828125
2023-03-27 19:26:17,613 Step 149 - loss: 5.664350986480713 , train acc: 3.7109375
2023-03-27 19:26:23,187 Step 150 - loss: 5.650689601898193 , train acc: 3.515625
2023-03-27 19:26:28,664 Step 151 - loss: 5.647008895874023 , train acc: 4.4921875
2023-03-27 19:26:35,683 Step 152 - loss: 5.64259672164917 , train acc: 3.90625
2023-03-27 19:26:41,153 Step 153 - loss: 5.63447380065918 , train acc: 4.4921875
2023-03-27 19:26:47,192 Step 154 - loss: 5.61418342590332 , train acc: 8.0078125
2023-03-27 19:26:53,277 Step 155 - loss: 5.625498294830322 , train acc: 4.296875
2023-03-27 19:26:58,891 Step 156 - loss: 5.623652458190918 , train acc: 5.6640625
2023-03-27 19:27:04,894 Step 157 - loss: 5.619038105010986 , train acc: 5.2734375
2023-03-27 19:27:10,870 Step 158 - loss: 5.614631652832031 , train acc: 6.25
2023-03-27 19:27:17,981 Step 159 - loss: 5.614837646484375 , train acc: 6.0546875
2023-03-27 19:27:23,507 Step 160 - loss: 5.610243797302246 , train acc: 6.4453125
2023-03-27 19:27:29,001 Step 161 - loss: 5.601139068603516 , train acc: 7.6171875
2023-03-27 19:27:34,598 Step 162 - loss: 5.602188587188721 , train acc: 5.46875
2023-03-27 19:27:40,273 Step 163 - loss: 5.602651119232178 , train acc: 5.078125
2023-03-27 19:27:46,294 Step 164 - loss: 5.59673547744751 , train acc: 6.25
2023-03-27 19:27:52,513 Step 165 - loss: 5.595120429992676 , train acc: 5.078125
2023-03-27 19:27:58,868 Step 166 - loss: 5.600985527038574 , train acc: 5.46875
2023-03-27 19:28:04,663 Step 167 - loss: 5.590877532958984 , train acc: 5.2734375
2023-03-27 19:28:10,851 Step 168 - loss: 5.58695125579834 , train acc: 5.46875
2023-03-27 19:28:16,648 Step 169 - loss: 5.577868938446045 , train acc: 5.6640625
2023-03-27 19:28:22,890 Step 170 - loss: 5.567184925079346 , train acc: 6.25
2023-03-27 19:28:28,995 Step 171 - loss: 5.568830490112305 , train acc: 5.078125
2023-03-27 19:28:35,046 Step 172 - loss: 5.571308135986328 , train acc: 6.4453125
2023-03-27 19:28:40,780 Step 173 - loss: 5.564576148986816 , train acc: 5.6640625
2023-03-27 19:28:46,571 Step 174 - loss: 5.562748908996582 , train acc: 4.8828125
2023-03-27 19:28:52,650 Step 175 - loss: 5.55702018737793 , train acc: 7.421875
2023-03-27 19:28:58,934 Step 176 - loss: 5.566943645477295 , train acc: 5.078125
2023-03-27 19:29:04,877 Step 177 - loss: 5.561100482940674 , train acc: 5.6640625
2023-03-27 19:29:10,744 Step 178 - loss: 5.563131809234619 , train acc: 6.0546875
2023-03-27 19:29:17,111 Step 179 - loss: 5.552236557006836 , train acc: 8.203125
2023-03-27 19:29:23,516 Step 180 - loss: 5.549882888793945 , train acc: 5.6640625
2023-03-27 19:29:29,741 Step 181 - loss: 5.559767723083496 , train acc: 5.078125
2023-03-27 19:29:36,128 Step 182 - loss: 5.546363830566406 , train acc: 8.203125
2023-03-27 19:29:42,568 Step 183 - loss: 5.535822868347168 , train acc: 8.59375
2023-03-27 19:29:48,778 Step 184 - loss: 5.5485968589782715 , train acc: 6.640625
2023-03-27 19:29:54,747 Step 185 - loss: 5.548662185668945 , train acc: 6.0546875
2023-03-27 19:30:00,806 Step 186 - loss: 5.535866737365723 , train acc: 6.4453125
2023-03-27 19:30:06,766 Step 187 - loss: 5.530918121337891 , train acc: 5.6640625
2023-03-27 19:30:12,993 Step 188 - loss: 5.52901554107666 , train acc: 7.421875
2023-03-27 19:30:19,484 Step 189 - loss: 5.527262210845947 , train acc: 7.2265625
2023-03-27 19:30:26,004 Step 190 - loss: 5.533807754516602 , train acc: 7.2265625
2023-03-27 19:30:32,111 Step 191 - loss: 5.535502910614014 , train acc: 8.3984375
2023-03-27 19:30:38,571 Step 192 - loss: 5.522134304046631 , train acc: 9.1796875
2023-03-27 19:30:44,861 Step 193 - loss: 5.526047706604004 , train acc: 7.2265625
2023-03-27 19:30:51,512 Step 194 - loss: 5.534489631652832 , train acc: 6.25
2023-03-27 19:30:55,760 Step 195 - loss: 5.507893085479736 , train acc: 9.523809523809524
2023-03-27 19:30:55,799 Evaluate Epoch: 1
2023-03-27 19:32:51,940 Correct: 838 / Total: 10000
2023-03-27 19:32:51,940 Average val loss: 5.515334606170654
2023-03-27 19:32:51,940 Average val acc: 8.38
2023-03-27 19:32:52,365 Best test acc: 8.38
2023-03-27 19:32:52,365 Best model saved at ./checkpoints/cifar100_best_model1.pt
2023-03-27 19:32:52,366 Train Epoch: 2
2023-03-27 19:32:58,894 Step 196 - loss: 5.513952732086182 , train acc: 8.3984375
2023-03-27 19:33:05,469 Step 197 - loss: 5.511211395263672 , train acc: 7.8125
2023-03-27 19:33:11,819 Step 198 - loss: 5.513424873352051 , train acc: 9.5703125
2023-03-27 19:33:18,187 Step 199 - loss: 5.5067338943481445 , train acc: 10.15625
2023-03-27 19:33:24,805 Step 200 - loss: 5.512486934661865 , train acc: 9.1796875
2023-03-27 19:33:30,832 Step 201 - loss: 5.518947124481201 , train acc: 7.421875
2023-03-27 19:33:36,979 Step 202 - loss: 5.502388954162598 , train acc: 10.15625
2023-03-27 19:33:42,845 Step 203 - loss: 5.503944396972656 , train acc: 10.9375
2023-03-27 19:33:48,518 Step 204 - loss: 5.513522624969482 , train acc: 10.15625
2023-03-27 19:33:54,617 Step 205 - loss: 5.497589111328125 , train acc: 10.7421875
2023-03-27 19:34:00,253 Step 206 - loss: 5.505251884460449 , train acc: 10.546875
2023-03-27 19:34:06,229 Step 207 - loss: 5.497962951660156 , train acc: 13.28125
2023-03-27 19:34:11,681 Step 208 - loss: 5.49908447265625 , train acc: 11.71875
2023-03-27 19:34:17,515 Step 209 - loss: 5.4835734367370605 , train acc: 12.890625
2023-03-27 19:34:23,040 Step 210 - loss: 5.485235214233398 , train acc: 12.6953125
2023-03-27 19:34:28,601 Step 211 - loss: 5.480959415435791 , train acc: 13.0859375
2023-03-27 19:34:34,219 Step 212 - loss: 5.477673530578613 , train acc: 13.4765625
2023-03-27 19:34:39,861 Step 213 - loss: 5.488792896270752 , train acc: 11.71875
2023-03-27 19:34:46,930 Step 214 - loss: 5.4749369621276855 , train acc: 14.0625
2023-03-27 19:34:52,605 Step 215 - loss: 5.473433971405029 , train acc: 13.8671875
2023-03-27 19:34:58,311 Step 216 - loss: 5.475110054016113 , train acc: 13.4765625
2023-03-27 19:35:04,140 Step 217 - loss: 5.47432279586792 , train acc: 13.4765625
2023-03-27 19:35:10,011 Step 218 - loss: 5.475167751312256 , train acc: 12.3046875
2023-03-27 19:35:16,127 Step 219 - loss: 5.470200061798096 , train acc: 14.6484375
2023-03-27 19:35:22,235 Step 220 - loss: 5.454486846923828 , train acc: 15.0390625
2023-03-27 19:35:27,953 Step 221 - loss: 5.464273452758789 , train acc: 14.0625
2023-03-27 19:35:33,840 Step 222 - loss: 5.466763496398926 , train acc: 15.4296875
2023-03-27 19:35:39,843 Step 223 - loss: 5.457831382751465 , train acc: 15.0390625
2023-03-27 19:35:45,765 Step 224 - loss: 5.459432125091553 , train acc: 13.28125
2023-03-27 19:35:51,761 Step 225 - loss: 5.466723442077637 , train acc: 13.8671875
2023-03-27 19:35:57,261 Step 226 - loss: 5.456775665283203 , train acc: 15.234375
2023-03-27 19:36:03,376 Step 227 - loss: 5.460443019866943 , train acc: 13.671875
2023-03-27 19:36:10,003 Step 228 - loss: 5.449092864990234 , train acc: 16.40625
2023-03-27 19:36:16,010 Step 229 - loss: 5.454500198364258 , train acc: 14.0625
2023-03-27 19:36:21,491 Step 230 - loss: 5.444441795349121 , train acc: 16.40625
2023-03-27 19:36:27,456 Step 231 - loss: 5.459915637969971 , train acc: 14.2578125
2023-03-27 19:36:33,085 Step 232 - loss: 5.443612098693848 , train acc: 16.9921875
2023-03-27 19:36:38,672 Step 233 - loss: 5.4474873542785645 , train acc: 19.53125
2023-03-27 19:36:44,556 Step 234 - loss: 5.438638687133789 , train acc: 15.0390625
2023-03-27 19:36:51,064 Step 235 - loss: 5.4387431144714355 , train acc: 19.53125
2023-03-27 19:36:56,782 Step 236 - loss: 5.443852424621582 , train acc: 15.625
2023-03-27 19:37:02,683 Step 237 - loss: 5.436904430389404 , train acc: 17.3828125
2023-03-27 19:37:08,593 Step 238 - loss: 5.438022136688232 , train acc: 15.8203125
2023-03-27 19:37:14,333 Step 239 - loss: 5.438791751861572 , train acc: 16.796875
2023-03-27 19:37:20,381 Step 240 - loss: 5.432041168212891 , train acc: 19.53125
2023-03-27 19:37:26,312 Step 241 - loss: 5.434840202331543 , train acc: 17.1875
2023-03-27 19:37:32,942 Step 242 - loss: 5.437039375305176 , train acc: 17.578125
2023-03-27 19:37:38,824 Step 243 - loss: 5.432507514953613 , train acc: 17.96875
2023-03-27 19:37:44,698 Step 244 - loss: 5.418808937072754 , train acc: 18.9453125
2023-03-27 19:37:50,640 Step 245 - loss: 5.427618026733398 , train acc: 18.359375
2023-03-27 19:37:56,714 Step 246 - loss: 5.416158676147461 , train acc: 19.140625
2023-03-27 19:38:02,783 Step 247 - loss: 5.419569969177246 , train acc: 16.6015625
2023-03-27 19:38:09,014 Step 248 - loss: 5.414173126220703 , train acc: 20.5078125
2023-03-27 19:38:14,991 Step 249 - loss: 5.424154281616211 , train acc: 17.96875
2023-03-27 19:38:21,268 Step 250 - loss: 5.415467739105225 , train acc: 20.703125
2023-03-27 19:38:27,057 Step 251 - loss: 5.412858963012695 , train acc: 19.140625
2023-03-27 19:38:33,050 Step 252 - loss: 5.402911186218262 , train acc: 22.65625
2023-03-27 19:38:39,162 Step 253 - loss: 5.405094623565674 , train acc: 24.8046875
2023-03-27 19:38:45,025 Step 254 - loss: 5.3990960121154785 , train acc: 20.703125
2023-03-27 19:38:51,089 Step 255 - loss: 5.395073890686035 , train acc: 24.0234375
2023-03-27 19:38:56,971 Step 256 - loss: 5.400471210479736 , train acc: 24.8046875
2023-03-27 19:39:03,149 Step 257 - loss: 5.400540828704834 , train acc: 21.484375
2023-03-27 19:39:09,011 Step 258 - loss: 5.387412071228027 , train acc: 23.828125
2023-03-27 19:39:15,158 Step 259 - loss: 5.39518928527832 , train acc: 22.8515625
2023-03-27 19:39:21,258 Step 260 - loss: 5.389120101928711 , train acc: 22.65625
2023-03-27 19:39:27,246 Step 261 - loss: 5.38658332824707 , train acc: 25.5859375
2023-03-27 19:39:33,174 Step 262 - loss: 5.374301910400391 , train acc: 24.8046875
2023-03-27 19:39:39,142 Step 263 - loss: 5.378805637359619 , train acc: 26.5625
2023-03-27 19:39:45,762 Step 264 - loss: 5.381728649139404 , train acc: 26.7578125
2023-03-27 19:39:52,247 Step 265 - loss: 5.384035587310791 , train acc: 21.6796875
2023-03-27 19:39:58,542 Step 266 - loss: 5.383701801300049 , train acc: 24.0234375
2023-03-27 19:40:05,035 Step 267 - loss: 5.3788557052612305 , train acc: 24.8046875
2023-03-27 19:40:11,796 Step 268 - loss: 5.376051902770996 , train acc: 21.2890625
2023-03-27 19:40:17,758 Step 269 - loss: 5.377842903137207 , train acc: 20.5078125
2023-03-27 19:40:24,096 Step 270 - loss: 5.374165058135986 , train acc: 24.0234375
2023-03-27 19:40:30,351 Step 271 - loss: 5.357916831970215 , train acc: 25.5859375
2023-03-27 19:40:36,366 Step 272 - loss: 5.37222957611084 , train acc: 24.8046875
2023-03-27 19:40:42,464 Step 273 - loss: 5.351190090179443 , train acc: 24.609375
2023-03-27 19:40:48,662 Step 274 - loss: 5.352551460266113 , train acc: 28.90625
2023-03-27 19:40:54,736 Step 275 - loss: 5.3591718673706055 , train acc: 24.4140625
2023-03-27 19:41:00,617 Step 276 - loss: 5.349750995635986 , train acc: 28.125
2023-03-27 19:41:06,277 Step 277 - loss: 5.3488993644714355 , train acc: 25.5859375
2023-03-27 19:41:12,203 Step 278 - loss: 5.350908279418945 , train acc: 28.7109375
2023-03-27 19:41:18,061 Step 279 - loss: 5.342445373535156 , train acc: 26.3671875
2023-03-27 19:41:23,740 Step 280 - loss: 5.337398529052734 , train acc: 25.1953125
2023-03-27 19:41:29,581 Step 281 - loss: 5.338212490081787 , train acc: 28.515625
2023-03-27 19:41:35,784 Step 282 - loss: 5.341119766235352 , train acc: 25.0
2023-03-27 19:41:41,603 Step 283 - loss: 5.347923278808594 , train acc: 25.5859375
2023-03-27 19:41:47,128 Step 284 - loss: 5.321383476257324 , train acc: 31.640625
2023-03-27 19:41:52,720 Step 285 - loss: 5.328099250793457 , train acc: 29.296875
2023-03-27 19:41:58,356 Step 286 - loss: 5.322414398193359 , train acc: 27.9296875
2023-03-27 19:42:04,200 Step 287 - loss: 5.339911937713623 , train acc: 22.65625
2023-03-27 19:42:10,161 Step 288 - loss: 5.313949108123779 , train acc: 29.1015625
2023-03-27 19:42:16,435 Step 289 - loss: 5.327883720397949 , train acc: 25.390625
2023-03-27 19:42:22,306 Step 290 - loss: 5.334229946136475 , train acc: 27.5390625
2023-03-27 19:42:28,145 Step 291 - loss: 5.303809642791748 , train acc: 28.125
